# wl 	 %tx
 268.41455  0.09380
 268.43572  0.09418
 268.45691  0.09544
 268.47807  0.09573
 268.49926  0.09655
 268.52044  0.09809
 268.54160  0.09906
 268.56279  0.10035
 268.58395  0.10192
 268.60513  0.10380
 268.62632  0.10455
 268.64747  0.10586
 268.66865  0.10863
 268.68981  0.10914
 268.71100  0.11124
 268.73219  0.11267
 268.75334  0.11467
 268.77453  0.11544
 268.79569  0.11784
 268.81687  0.11940
 268.83803  0.11987
 268.85921  0.12232
 268.88037  0.12321
 268.90155  0.12510
 268.92271  0.12656
 268.94390  0.12666
 268.96506  0.12732
 268.98624  0.12823
 269.00740  0.12829
 269.02859  0.12862
 269.04973  0.12884
 269.07092  0.12877
 269.09208  0.12819
 269.11327  0.12770
 269.13442  0.12626
 269.15558  0.12646
 269.17677  0.12464
 269.19792  0.12367
 269.21911  0.12246
 269.24026  0.12100
 269.26145  0.11982
 269.28260  0.11852
 269.30376  0.11706
 269.32495  0.11534
 269.34611  0.11331
 269.36726  0.11203
 269.38845  0.11001
 269.40961  0.10895
 269.43075  0.10732
 269.45194  0.10525
 269.47310  0.10459
 269.49426  0.10283
 269.51544  0.10214
 269.53660  0.10043
 269.55776  0.09964
 269.57895  0.09865
 269.60010  0.09658
 269.62125  0.09660
 269.64244  0.09567
 269.66359  0.09502
 269.68475  0.09387
 269.70591  0.09300
 269.72710  0.09374
 269.74825  0.09311
 269.76941  0.09290
 269.79056  0.09281
 269.81175  0.09272
 269.83290  0.09328
 269.85406  0.09274
 269.87522  0.09282
 269.89637  0.09351
 269.91756  0.09389
 269.93872  0.09457
 269.95988  0.09556
 269.98102  0.09626
 270.00218  0.09694
 270.02334  0.09764
 270.04453  0.09898
 270.06568  0.09956
 270.08684  0.10057
 270.10800  0.10243
 270.12915  0.10332
 270.15030  0.10524
 270.17146  0.10672
 270.19262  0.10901
 270.21380  0.10986
 270.23496  0.11137
 270.25612  0.11342
 270.27728  0.11497
 270.29843  0.11721
 270.31958  0.12006
 270.34074  0.12166
 270.36189  0.12373
 270.38305  0.12590
 270.40421  0.12682
 270.42537  0.12872
 270.44652  0.13098
 270.46767  0.13236
 270.48883  0.13404
 270.50999  0.13561
 270.53114  0.13693
 270.55230  0.13891
 270.57346  0.13898
 270.59461  0.14047
 270.61577  0.14116
 270.63692  0.14066
 270.65808  0.14235
 270.67923  0.14192
 270.70039  0.14149
 270.72155  0.14148
 270.74271  0.14154
 270.76386  0.14053
 270.78501  0.14047
 270.80617  0.13984
 270.82729  0.13876
 270.84845  0.13766
 270.86961  0.13662
 270.89077  0.13504
 270.91192  0.13471
 270.93308  0.13258
 270.95423  0.13190
 270.97539  0.13102
 270.99651  0.12888
 271.01767  0.12830
 271.03883  0.12768
 271.05999  0.12559
 271.08114  0.12451
 271.10229  0.12350
 271.12342  0.12226
 271.14457  0.12155
 271.16573  0.12105
 271.18689  0.12018
 271.20802  0.11973
 271.22917  0.11952
 271.25032  0.11896
 271.27148  0.11821
 271.29264  0.11788
 271.31376  0.11695
 271.33492  0.11679
 271.35608  0.11750
 271.37719  0.11744
 271.39835  0.11774
 271.41951  0.11733
 271.44067  0.11781
 271.46179  0.11883
 271.48295  0.11878
 271.50411  0.11919
 271.52523  0.11985
 271.54638  0.12106
 271.56754  0.12095
 271.58867  0.12226
 271.60983  0.12365
 271.63098  0.12440
 271.65211  0.12589
 271.67326  0.12656
 271.69441  0.12757
 271.71554  0.12849
 271.73670  0.12993
 271.75783  0.13201
 271.77898  0.13193
 271.80014  0.13347
 271.82126  0.13452
 271.84242  0.13681
 271.86354  0.13788
 271.88470  0.13944
 271.90583  0.14118
 271.92699  0.14134
 271.94810  0.14265
 271.96926  0.14477
 271.99042  0.14502
 272.01154  0.14631
 272.03270  0.14773
 272.05383  0.14819
 272.07499  0.14898
 272.09610  0.15023
 272.11726  0.15030
 272.13839  0.15147
 272.15952  0.15124
 272.18067  0.15141
 272.20180  0.15248
 272.22295  0.15250
 272.24408  0.15240
 272.26523  0.15288
 272.28636  0.15241
 272.30752  0.15244
 272.32864  0.15209
 272.34976  0.15190
 272.37092  0.15147
 272.39205  0.15063
 272.41320  0.15097
 272.43433  0.15062
 272.45546  0.14998
 272.47661  0.14936
 272.49773  0.14840
 272.51886  0.14737
 272.54002  0.14720
 272.56115  0.14679
 272.58227  0.14716
 272.60342  0.14583
 272.62455  0.14540
 272.64567  0.14397
 272.66683  0.14405
 272.68796  0.14324
 272.70909  0.14233
 272.73023  0.14232
 272.75136  0.14149
 272.77249  0.14098
 272.79362  0.14032
 272.81477  0.14025
 272.83590  0.14005
 272.85702  0.14043
 272.87815  0.13983
 272.89930  0.13995
 272.92043  0.13952
 272.94156  0.13929
 272.96269  0.13966
 272.98380  0.13921
 273.00496  0.13876
 273.02609  0.13841
 273.04721  0.13871
 273.06834  0.13880
 273.08946  0.13825
 273.11062  0.13911
 273.13174  0.13840
 273.15287  0.13951
 273.17400  0.13892
 273.19513  0.13920
 273.21624  0.13925
 273.23737  0.13973
 273.25850  0.14014
 273.27966  0.14002
 273.30078  0.14022
 273.32191  0.14029
 273.34303  0.14069
 273.36416  0.14130
 273.38528  0.14097
 273.40641  0.14129
 273.42754  0.14157
 273.44865  0.14171
 273.46978  0.14205
 273.49091  0.14175
 273.51204  0.14273
 273.53316  0.14225
 273.55429  0.14279
 273.57541  0.14214
 273.59654  0.14194
 273.61766  0.14257
 273.63879  0.14282
 273.65992  0.14233
 273.68104  0.14226
 273.70216  0.14226
 273.72329  0.14266
 273.74442  0.14196
 273.76555  0.14165
 273.78667  0.14160
 273.80779  0.14081
 273.82892  0.14100
 273.85004  0.14118
 273.87117  0.14054
 273.89230  0.14056
 273.91342  0.14025
 273.93451  0.13969
 273.95564  0.13919
 273.97677  0.13946
 273.99790  0.13950
 274.01901  0.13814
 274.04014  0.13773
 274.06127  0.13771
 274.08237  0.13672
 274.10349  0.13580
 274.12461  0.13496
 274.14574  0.13592
 274.16687  0.13576
 274.18799  0.13532
 274.20909  0.13534
 274.23022  0.13444
 274.25134  0.13452
 274.27246  0.13485
 274.29356  0.13412
 274.31469  0.13443
 274.33582  0.13315
 274.35693  0.13401
 274.37803  0.13352
 274.39916  0.13344
 274.42028  0.13292
 274.44141  0.13343
 274.46250  0.13314
 274.48363  0.13332
 274.50475  0.13318
 274.52585  0.13316
 274.54698  0.13372
 274.56810  0.13310
 274.58919  0.13386
 274.61032  0.13337
 274.63145  0.13447
 274.65255  0.13435
 274.67366  0.13450
 274.69479  0.13463
 274.71589  0.13509
 274.73702  0.13513
 274.75814  0.13536
 274.77923  0.13573
 274.80036  0.13612
 274.82146  0.13651
 274.84258  0.13630
 274.86371  0.13645
 274.88480  0.13748
 274.90593  0.13812
 274.92702  0.13803
 274.94815  0.13867
 274.96924  0.13850
 274.99036  0.13909
 275.01146  0.13969
 275.03259  0.13998
 275.05369  0.14008
 275.07480  0.13996
 275.09590  0.14086
 275.11703  0.14073
 275.13813  0.14096
 275.15925  0.14226
 275.18034  0.14154
 275.20147  0.14219
 275.22257  0.14249
