# wl 	 tx
308.8429457 0.0015414
308.8639014 0.0015394
308.8848472 0.0015357
308.9058029 0.0015363
308.9267487 0.0015369
308.9476744 0.0015275
308.9686202 0.0015388
308.9895759 0.0015348
309.0105217 0.0015374
309.0314475 0.0015374
309.0523932 0.0015371
309.0733490 0.0015400
309.0943047 0.0015433
309.1152205 0.0015402
309.1361762 0.0015387
309.1571220 0.0015446
309.1780478 0.0015460
309.1989935 0.0015468
309.2199493 0.0015487
309.2408651 0.0015487
309.2618208 0.0015578
309.2827666 0.0015543
309.3036923 0.0015578
309.3246381 0.0015637
309.3455939 0.0015632
309.3665196 0.0015720
309.3874654 0.0015733
309.4083912 0.0015782
309.4293369 0.0015831
309.4502927 0.0015909
309.4712085 0.0015900
309.4921642 0.0015945
309.5130800 0.0015965
309.5340358 0.0016072
309.5549816 0.0016131
309.5759073 0.0016170
309.5968531 0.0016223
309.6177789 0.0016247
309.6387347 0.0016328
309.6596505 0.0016362
309.6806062 0.0016413
309.7015220 0.0016491
309.7224778 0.0016519
309.7433936 0.0016628
309.7643493 0.0016652
309.7852651 0.0016728
309.8062209 0.0016790
309.8271367 0.0016838
309.8480925 0.0016870
309.8690083 0.0016976
309.8899640 0.0017009
309.9108798 0.0017060
309.9318056 0.0017175
309.9527514 0.0017212
309.9736772 0.0017278
309.9946330 0.0017358
310.0155488 0.0017446
310.0365045 0.0017524
310.0574203 0.0017556
310.0783461 0.0017623
310.0992919 0.0017725
310.1202177 0.0017717
310.1411335 0.0017851
310.1620893 0.0017877
310.1830051 0.0017983
310.2039309 0.0018003
310.2248767 0.0018063
310.2458025 0.0018183
310.2667183 0.0018208
310.2876741 0.0018314
310.3085899 0.0018357
310.3295157 0.0018397
310.3504615 0.0018489
310.3713873 0.0018549
310.3923031 0.0018626
310.4132289 0.0018672
310.4341847 0.0018695
310.4551005 0.0018785
310.4760263 0.0018878
310.4969421 0.0018910
310.5178979 0.0018966
310.5388137 0.0019044
310.5597395 0.0019105
310.5806554 0.0019184
310.6016111 0.0019232
310.6225270 0.0019273
310.6434528 0.0019331
310.6643686 0.0019379
310.6852944 0.0019425
310.7062102 0.0019538
310.7271660 0.0019534
310.7480818 0.0019587
310.7690077 0.0019642
310.7899235 0.0019723
310.8108493 0.0019747
310.8317651 0.0019814
310.8526909 0.0019860
310.8736367 0.0019917
310.8945626 0.0019963
310.9154784 0.0020012
310.9364042 0.0020044
310.9573200 0.0020081
310.9782459 0.0020133
310.9991617 0.0020144
311.0200875 0.0020259
311.0410033 0.0020253
311.0619292 0.0020291
311.0828450 0.0020311
311.1037708 0.0020298
311.1246866 0.0020466
311.1456125 0.0020464
311.1665283 0.0020530
311.1874541 0.0020469
311.2083700 0.0020556
311.2292958 0.0020591
311.2502116 0.0020554
311.2711374 0.0020649
311.2920533 0.0020599
311.3129791 0.0020656
311.3338949 0.0020668
311.3548208 0.0020754
311.3757366 0.0020715
311.3966624 0.0020737
311.4175883 0.0020738
311.4385041 0.0020751
311.4594300 0.0020783
311.4803458 0.0020786
311.5012317 0.0020814
311.5221575 0.0020811
311.5430733 0.0020725
311.5639992 0.0020788
311.5849250 0.0020773
311.6058409 0.0020781
311.6267667 0.0020743
311.6476825 0.0020728
311.6685684 0.0020695
311.6894942 0.0020702
311.7104101 0.0020754
311.7313359 0.0020730
311.7522618 0.0020706
311.7731476 0.0020651
311.7940635 0.0020626
311.8149893 0.0020629
311.8359052 0.0020604
311.8568310 0.0020533
311.8777169 0.0020540
311.8986427 0.0020542
311.9195586 0.0020465
311.9404844 0.0020422
311.9613703 0.0020382
311.9822962 0.0020378
312.0032120 0.0020355
312.0241079 0.0020322
312.0450237 0.0020241
312.0659496 0.0020251
312.0868655 0.0020253
312.1077613 0.0020204
312.1286772 0.0020142
312.1496030 0.0020117
312.1704889 0.0020089
312.1914148 0.0020038
312.2123306 0.0020017
312.2332265 0.0019955
312.2541424 0.0019978
312.2750382 0.0019871
312.2959541 0.0019854
312.3168800 0.0019837
312.3377658 0.0019834
312.3586917 0.0019784
312.3795776 0.0019706
312.4005034 0.0019751
312.4214193 0.0019761
312.4423152 0.0019734
312.4632311 0.0019665
312.4841269 0.0019625
312.5050428 0.0019661
312.5259387 0.0019650
312.5468546 0.0019617
312.5677504 0.0019621
312.5886663 0.0019628
312.6095522 0.0019621
312.6304781 0.0019625
312.6513640 0.0019583
312.6722898 0.0019659
312.6931757 0.0019651
312.7141016 0.0019628
312.7349875 0.0019590
312.7559134 0.0019595
312.7767993 0.0019614
312.7977251 0.0019620
312.8186110 0.0019648
312.8395069 0.0019634
312.8604228 0.0019657
312.8813187 0.0019680
312.9022346 0.0019711
312.9231305 0.0019749
312.9440164 0.0019722
312.9649422 0.0019825
312.9858281 0.0019876
313.0067540 0.0019886
313.0276399 0.0019938
313.0485258 0.0019944
313.0694517 0.0019959
313.0903376 0.0019949
313.1112335 0.0020080
313.1321494 0.0020085
313.1530453 0.0020098
313.1739312 0.0020121
313.1948271 0.0020225
313.2157430 0.0020223
313.2366389 0.0020246
313.2575248 0.0020305
313.2784507 0.0020350
313.2993366 0.0020293
313.3202325 0.0020361
313.3411184 0.0020379
313.3620443 0.0020421
313.3829302 0.0020456
313.4038161 0.0020512
313.4247120 0.0020506
313.4455979 0.0020525
313.4665238 0.0020549
313.4874097 0.0020603
313.5083056 0.0020548
313.5291916 0.0020613
313.5500875 0.0020622
313.5710034 0.0020649
313.5918993 0.0020677
313.6127852 0.0020646
313.6336811 0.0020631
313.6545670 0.0020625
313.6754530 0.0020594
313.6963489 0.0020586
313.7172648 0.0020559
313.7381607 0.0020512
313.7590466 0.0020505
313.7799425 0.0020512
313.8008285 0.0020494
313.8217244 0.0020381
313.8426103 0.0020333
313.8635062 0.0020308
313.8843921 0.0020319
313.9052781 0.0020195
313.9261740 0.0020138
313.9470599 0.0020070
313.9679558 0.0020050
313.9888418 0.0019968
314.0097377 0.0019896
314.0306236 0.0019872
314.0515195 0.0019717
314.0724055 0.0019595
314.0933014 0.0019513
314.1141873 0.0019470
314.1350733 0.0019358
314.1559692 0.0019318
314.1768551 0.0019173
314.1977511 0.0019069
314.2186370 0.0018906
314.2395329 0.0018847
314.2604189 0.0018720
314.2813148 0.0018667
314.3022007 0.0018594
314.3230967 0.0018444
314.3439526 0.0018348
314.3648386 0.0018232
314.3857345 0.0018133
314.4066204 0.0018011
314.4275164 0.0017926
314.4484023 0.0017804
314.4692982 0.0017761
314.4901542 0.0017628
314.5110501 0.0017532
314.5319361 0.0017412
314.5528220 0.0017300
314.5737180 0.0017221
314.5945739 0.0017139
314.6154699 0.0017070
314.6363558 0.0016957
314.6572518 0.0016861
314.6781377 0.0016805
314.6990037 0.0016698
314.7198896 0.0016611
314.7407756 0.0016566
314.7616715 0.0016489
314.7825275 0.0016406
314.8034234 0.0016313
314.8243094 0.0016287
314.8451753 0.0016249
314.8660613 0.0016102
314.8869572 0.0016078
314.9078432 0.0016035
314.9286992 0.0016010
314.9495951 0.0015935
314.9704811 0.0015876
314.9913470 0.0015869
315.0122330 0.0015873
315.0331290 0.0015734
315.0539849 0.0015755
315.0748709 0.0015690
315.0957369 0.0015647
315.1166228 0.0015624
315.1375188 0.0015564
315.1583748 0.0015621
315.1792707 0.0015587
315.2001267 0.0015574
315.2210127 0.0015598
315.2418786 0.0015595
315.2627646 0.0015607
315.2836606 0.0015589
315.3045165 0.0015653
315.3254125 0.0015657
315.3462685 0.0015626
315.3671644 0.0015651
315.3880204 0.0015633
315.4089064 0.0015680
315.4297724 0.0015735
315.4506584 0.0015669
315.4715243 0.0015719
315.4924103 0.0015749
315.5132663 0.0015792
315.5341623 0.0015788
315.5550183 0.0015841
315.5759142 0.0015870
315.5967702 0.0015892
315.6176362 0.0015973
315.6385222 0.0015980
315.6593782 0.0016022
315.6802741 0.0016110
315.7011301 0.0016098
315.7219961 0.0016195
315.7428821 0.0016172
315.7637481 0.0016246
315.7846341 0.0016328
315.8054901 0.0016379
315.8263561 0.0016387
315.8472420 0.0016441
315.8681080 0.0016494
315.8889640 0.0016527
315.9098600 0.0016607
315.9307160 0.0016682
315.9515720 0.0016708
315.9724680 0.0016784
315.9933240 0.0016829
316.0141900 0.0016874
316.0350460 0.0016905
316.0559320 0.0016915
316.0767980 0.0017019
316.0976540 0.0017107
316.1185200 0.0017138
316.1394060 0.0017185
316.1602720 0.0017190
316.1811280 0.0017234
316.2019840 0.0017233
316.2228800 0.0017320
316.2437360 0.0017368
316.2646020 0.0017345
316.2854580 0.0017432
316.3063140 0.0017461
316.3271800 0.0017474
316.3480660 0.0017527
316.3689320 0.0017553
316.3897880 0.0017628
316.4106440 0.0017626
316.4315101 0.0017631
316.4523661 0.0017657
316.4732321 0.0017665
316.4941181 0.0017687
316.5149841 0.0017704
316.5358401 0.0017733
316.5566961 0.0017774
316.5775621 0.0017756
316.5984182 0.0017786
316.6192842 0.0017770
316.6401402 0.0017808
316.6609962 0.0017820
316.6818622 0.0017855
316.7027183 0.0017849
316.7235843 0.0017887
316.7444403 0.0017888
316.7652963 0.0017900
316.7861623 0.0017915
316.8070184 0.0017895
316.8278844 0.0017937
316.8487404 0.0017985
316.8695964 0.0017973
316.8904625 0.0017999
316.9113185 0.0017979
316.9321845 0.0017987
316.9530405 0.0018056
316.9738966 0.0018087
316.9947626 0.0018059
317.0156186 0.0018103
317.0364846 0.0018125
317.0573407 0.0018152
317.0781667 0.0018159
317.0990328 0.0018284
317.1198888 0.0018279
317.1407548 0.0018361
317.1616109 0.0018383
317.1824669 0.0018403
317.2033329 0.0018467
317.2241890 0.0018465
317.2450150 0.0018556
317.2658810 0.0018657
317.2867371 0.0018700
317.3076031 0.0018777
317.3284592 0.0018866
317.3492852 0.0018889
317.3701513 0.0019000
317.3910073 0.0019094
317.4118733 0.0019137
317.4326994 0.0019251
317.4535554 0.0019387
317.4744215 0.0019428
317.4952775 0.0019536
317.5161136 0.0019650
317.5369696 0.0019791
317.5578257 0.0019911
317.5786917 0.0020033
317.5995178 0.0020189
317.6203838 0.0020253
317.6412399 0.0020352
317.6620659 0.0020528
317.6829320 0.0020705
317.7037880 0.0020898
317.7246141 0.0020942
317.7454801 0.0021123
317.7663362 0.0021314
317.7871723 0.0021466
317.8080283 0.0021657
317.8288844 0.0021822
317.8497204 0.0021979
317.8705765 0.0022155
317.8914126 0.0022326
317.9122686 0.0022515
317.9331247 0.0022694
317.9539607 0.0022885
317.9748168 0.0023111
317.9956429 0.0023240
318.0165089 0.0023404
318.0373350 0.0023600
318.0582011 0.0023748
318.0790271 0.0023941
318.0998832 0.0024107
318.1207193 0.0024211
318.1415753 0.0024435
318.1624014 0.0024575
318.1832675 0.0024736
318.2040936 0.0024907
318.2249596 0.0025068
318.2457857 0.0025182
318.2666418 0.0025348
318.2874778 0.0025447
318.3083339 0.0025540
318.3291600 0.0025642
318.3499961 0.0025716
318.3708521 0.0025783
318.3916882 0.0025868
318.4125443 0.0025900
318.4333704 0.0025978
318.4542065 0.0025971
318.4750625 0.0025938
318.4958886 0.0025960
318.5167547 0.0025970
318.5375808 0.0025913
318.5584069 0.0025872
318.5792729 0.0025828
318.6000990 0.0025729
318.6209351 0.0025643
318.6417912 0.0025546
318.6626173 0.0025454
318.6834534 0.0025278
318.7042795 0.0025185
318.7251356 0.0025070
318.7459717 0.0024829
318.7667978 0.0024692
318.7876638 0.0024474
318.8084899 0.0024319
318.8293160 0.0024168
318.8501521 0.0023930
318.8709782 0.0023712
318.8918343 0.0023538
318.9126704 0.0023301
318.9334965 0.0023097
318.9543226 0.0022884
318.9751587 0.0022582
318.9960148 0.0022396
319.0168509 0.0022124
319.0376770 0.0021911
319.0585031 0.0021610
319.0793392 0.0021476
319.1001653 0.0021193
319.1210214 0.0021019
319.1418575 0.0020744
319.1626836 0.0020548
319.1835097 0.0020323
319.2043458 0.0020108
319.2251719 0.0019860
319.2459980 0.0019686
319.2668341 0.0019442
319.2876603 0.0019278
319.3084864 0.0019018
319.3293525 0.0018856
319.3501786 0.0018710
319.3710147 0.0018544
319.3918408 0.0018354
319.4126669 0.0018113
319.4335030 0.0018026
319.4543291 0.0017807
319.4751553 0.0017712
319.4959914 0.0017525
319.5168175 0.0017393
319.5376436 0.0017258
319.5584797 0.0017119
319.5793058 0.0016976
319.6001320 0.0016904
319.6209381 0.0016752
319.6417642 0.0016690
319.6625903 0.0016544
319.6834265 0.0016481
319.7042526 0.0016379
319.7250787 0.0016293
319.7459148 0.0016234
319.7667410 0.0016125
319.7875771 0.0016054
319.8084032 0.0016002
319.8291994 0.0015959
319.8500355 0.0015902
319.8708616 0.0015854
319.8916877 0.0015760
319.9125239 0.0015769
319.9333500 0.0015690
319.9541761 0.0015701
319.9749823 0.0015713
319.9958084 0.0015658
320.0166345 0.0015647
320.0374706 0.0015656
320.0582968 0.0015665
320.0790929 0.0015636
320.0999291 0.0015628
320.1207552 0.0015702
320.1415813 0.0015677
320.1623875 0.0015609
320.1832136 0.0015738
320.2040398 0.0015745
320.2248459 0.0015760
320.2456721 0.0015813
320.2664982 0.0015827
320.2873343 0.0015885
320.3081305 0.0015912
320.3289566 0.0015935
320.3497928 0.0016034
320.3705889 0.0016048
320.3914151 0.0016153
320.4122512 0.0016180
320.4330474 0.0016275
320.4538735 0.0016361
320.4746797 0.0016407
320.4955058 0.0016470
320.5163320 0.0016531
320.5371381 0.0016601
320.5579643 0.0016702
320.5787604 0.0016818
320.5995966 0.0016862
320.6204227 0.0016941
320.6412189 0.0017007
320.6620550 0.0017105
320.6828512 0.0017207
320.7036774 0.0017229
320.7244835 0.0017378
320.7453097 0.0017453
320.7661058 0.0017554
320.7869420 0.0017666
320.8077382 0.0017724
320.8285643 0.0017807
320.8493705 0.0017941
320.8701966 0.0018060
320.8909928 0.0018064
320.9118290 0.0018154
320.9326251 0.0018214
320.9534513 0.0018347
320.9742475 0.0018413
320.9950537 0.0018487
321.0158798 0.0018576
321.0366760 0.0018675
321.0575121 0.0018694
321.0783083 0.0018786
321.0991045 0.0018802
321.1199407 0.0018858
321.1407369 0.0018938
321.1615330 0.0019003
321.1823692 0.0019075
321.2031654 0.0019110
321.2239915 0.0019164
321.2447977 0.0019226
321.2655939 0.0019221
321.2863901 0.0019254
321.3072263 0.0019317
321.3280224 0.0019346
321.3488186 0.0019374
321.3696548 0.0019363
321.3904510 0.0019407
321.4112472 0.0019389
321.4320434 0.0019432
321.4528795 0.0019440
321.4736757 0.0019466
321.4944719 0.0019440
321.5152781 0.0019475
321.5361043 0.0019459
321.5569005 0.0019436
321.5777067 0.0019484
321.5985028 0.0019414
321.6192990 0.0019422
321.6401352 0.0019391
321.6609314 0.0019388
321.6817276 0.0019324
321.7025238 0.0019347
321.7233300 0.0019348
321.7441262 0.0019301
321.7649224 0.0019256
321.7857586 0.0019247
321.8065548 0.0019251
321.8273510 0.0019153
321.8481572 0.0019168
321.8689534 0.0019182
321.8897496 0.0019098
321.9105558 0.0019166
321.9313520 0.0019027
321.9521482 0.0019006
321.9729444 0.0019032
321.9937506 0.0018905
322.0145468 0.0018996
322.0353430 0.0018929
322.0561492 0.0018924
322.0769454 0.0018933
322.0977416 0.0018875
322.1185378 0.0018830
322.1393440 0.0018836
322.1601402 0.0018786
322.1809364 0.0018798
322.2017427 0.0018759
322.2225389 0.0018726
322.2433351 0.0018717
322.2641413 0.0018750
322.2849375 0.0018683
322.3057337 0.0018713
322.3265299 0.0018678
322.3473361 0.0018654
322.3681323 0.0018574
322.3889286 0.0018650
322.4097048 0.0018601
322.4305010 0.0018633
322.4512972 0.0018665
322.4721034 0.0018572
322.4928997 0.0018636
322.5136959 0.0018560
322.5344621 0.0018589
322.5552683 0.0018552
322.5760646 0.0018588
322.5968608 0.0018590
322.6176670 0.0018615
322.6384632 0.0018528
322.6592295 0.0018571
322.6800257 0.0018595
322.7008319 0.0018528
322.7216281 0.0018559
322.7423944 0.0018548
322.7632006 0.0018505
322.7839968 0.0018479
322.8047931 0.0018531
322.8255593 0.0018465
322.8463655 0.0018465
322.8671618 0.0018437
322.8879280 0.0018466
322.9087342 0.0018430
322.9295305 0.0018470
322.9502967 0.0018339
322.9710929 0.0018433
322.9918992 0.0018318
323.0126654 0.0018342
