# wl center%tx left%tx right%tx top%tx bottom%tx
 393.22019  0.00236  0.00194  0.00249  0.00194  0.00208
 393.24060  0.00138 -0.00083  0.00289  0.00138  0.00069
 393.26103 -0.00165  0.00110  0.00000  0.00041 -0.00069
 393.28144 -0.00069  0.00000  0.00097  0.00028  0.00055
 393.30188  0.00152  0.00317  0.00193  0.00041  0.00193
 393.32227 -0.00028 -0.00250  0.00083 -0.00083 -0.00111
 393.34271  0.00166  0.00208  0.00235 -0.00014  0.00111
 393.36312  0.00096  0.00096  0.00096  0.00151  0.00151
 393.38355  0.00014  0.00069  0.00165  0.00083  0.00179
 393.40396  0.00149  0.00190  0.00149  0.00149  0.00068
 393.42439  0.00287  0.00150  0.00369  0.00150  0.00055
 393.44479  0.00082  0.00068  0.00096 -0.00027 -0.00027
 393.46520  0.00123  0.00246  0.00150  0.00000  0.00082
 393.48563  0.00110  0.00069  0.00303  0.00041  0.00179
 393.50604  0.00178  0.00246  0.00274 -0.00014 -0.00041
 393.52648  0.00082  0.00082  0.00096  0.00110  0.00014
 393.54688 -0.00082  0.00000  0.00068  0.00068 -0.00014
 393.56728  0.00285  0.00163  0.00136  0.00204  0.00027
 393.58772 -0.00027 -0.00041  0.00041 -0.00206  0.00000
 393.60812  0.00137  0.00109  0.00137  0.00082  0.00082
 393.62853  0.00220  0.00124  0.00165  0.00110  0.00137
 393.64897  0.00290  0.00276  0.00262  0.00262  0.00166
 393.66937  0.00055 -0.00137  0.00041  0.00069 -0.00014
 393.68981  0.00124 -0.00041  0.00069  0.00137  0.00124
 393.71021  0.00068  0.00054  0.00000 -0.00027  0.00177
 393.73061 -0.00217 -0.00095 -0.00014 -0.00027 -0.00108
 393.75102  0.00027  0.00027 -0.00014  0.00163 -0.00027
 393.77145  0.00041  0.00204  0.00082 -0.00014 -0.00055
 393.79186 -0.00055  0.00151  0.00000  0.00014  0.00110
 393.81227  0.00163  0.00082 -0.00014 -0.00054 -0.00014
 393.83269  0.00000  0.00325  0.00203  0.00149  0.00149
 393.85310  0.00325  0.00325  0.00189  0.00122 -0.00108
 393.87351  0.00107  0.00080  0.00094  0.00188  0.00000
 393.89391  0.00296  0.00134  0.00054  0.00094  0.00094
 393.91435  0.00174 -0.00013  0.00000  0.00094  0.00000
 393.93476  0.00134  0.00202  0.00094  0.00054  0.00108
 393.95515  0.00054  0.00067  0.00189  0.00054  0.00094
 393.97556  0.00174  0.00121 -0.00174  0.00013  0.00161
 393.99596  0.00148  0.00134  0.00161  0.00054  0.00108
 394.01640  0.00121  0.00107  0.00000  0.00040  0.00121
 394.03681 -0.00134 -0.00134 -0.00027 -0.00067 -0.00027
 394.05721 -0.00027  0.00054  0.00162  0.00094 -0.00054
 394.07761  0.00241  0.00174  0.00215  0.00215  0.00322
 394.09802  0.00081  0.00108  0.00054  0.00067 -0.00040
 394.11842  0.00418  0.00350  0.00283  0.00377  0.00215
 394.13886  0.00013  0.00215  0.00067 -0.00013  0.00107
 394.15927  0.00311  0.00149  0.00216  0.00149  0.00230
 394.17967  0.00067  0.00081  0.00283  0.00094  0.00202
 394.20007  0.00176  0.00176  0.00324  0.00230  0.00243
 394.22047  0.00121  0.00054  0.00027 -0.00027  0.00081
 394.24088  0.00175  0.00067  0.00242  0.00081  0.00067
 394.26129 -0.00202  0.00094 -0.00054 -0.00013  0.00081
 394.28169  0.00054  0.00256  0.00351  0.00243  0.00135
 394.30210  0.00027  0.00040  0.00215  0.00108  0.00148
 394.32253  0.00014  0.00136  0.00054  0.00027  0.00014
 394.34293  0.00027  0.00161  0.00174  0.00241  0.00080
 394.36334  0.00000  0.00269  0.00134  0.00175  0.00134
 394.38374  0.00161  0.00321  0.00147  0.00281  0.00188
 394.40415  0.00214  0.00201  0.00254  0.00187  0.00228
 394.42456 -0.00027 -0.00027 -0.00067  0.00175  0.00040
 394.44495  0.00227  0.00307  0.00094  0.00160  0.00227
 394.46536  0.00202  0.00094  0.00175  0.00175  0.00188
 394.48577  0.00067  0.00229  0.00175  0.00363  0.00027
 394.50617  0.00121  0.00201  0.00242  0.00040  0.00295
 394.52658 -0.00013  0.00108  0.00054  0.00027 -0.00013
 394.54698  0.00174  0.00228  0.00241  0.00080  0.00214
 394.56739  0.00281  0.00308  0.00295  0.00121  0.00228
 394.58779  0.00268  0.00322  0.00282  0.00228  0.00295
 394.60819  0.00200  0.00133  0.00266  0.00120  0.00200
 394.62857  0.00175  0.00242  0.00255  0.00188  0.00081
 394.64898  0.00081  0.00094  0.00094  0.00027  0.00081
 394.66938  0.00081  0.00108  0.00175  0.00081  0.00135
 394.68979  0.00298  0.00244  0.00285  0.00217  0.00285
 394.71018  0.00377  0.00404  0.00270  0.00350  0.00350
 394.73059  0.00081  0.00269  0.00296  0.00162  0.00215
 394.75100  0.00174 -0.00107  0.00013  0.00040  0.00027
 394.77140  0.00281  0.00335  0.00268  0.00228  0.00187
 394.79181  0.00148  0.00255  0.00161  0.00175  0.00027
 394.81222  0.00201  0.00255  0.00214  0.00268  0.00174
 394.83258  0.00322  0.00282  0.00457  0.00417  0.00430
 394.85299  0.00081  0.00000  0.00040  0.00121  0.00027
 394.87339  0.00228  0.00402  0.00161  0.00375  0.00375
 394.89380  0.00418  0.00486  0.00337  0.00445  0.00175
 394.91421  0.00120  0.00227  0.00134  0.00214  0.00027
 394.93458  0.00321  0.00575  0.00482  0.00736  0.00321
 394.95498  0.00362  0.00617  0.00644  0.00832  0.00443
 394.97538  0.00573  0.01106  0.00893  0.01120  0.00626
 394.99579  0.00575  0.00990  0.00923  0.01191  0.00776
 395.01620  0.00744  0.01077  0.00997  0.01476  0.00997
 395.03657  0.00778  0.01345  0.01345  0.01345  0.00870
 395.05698  0.00879  0.01491  0.01145  0.01345  0.01265
 395.07739  0.01125  0.01469  0.01668  0.01588  0.01416
 395.09778  0.01472  0.01751  0.01499  0.01831  0.01579
 395.11816  0.01269  0.01652  0.01850  0.01652  0.01546
 395.13856  0.01619  0.01882  0.01856  0.01961  0.01645
 395.15897  0.01575  0.01986  0.02026  0.02264  0.01814
 395.17938  0.01812  0.02206  0.02114  0.02390  0.02036
 395.19975  0.02057  0.02440  0.02453  0.02453  0.02110
 395.22015  0.02068  0.02819  0.02622  0.02780  0.02385
 395.24055  0.02315  0.02920  0.02907  0.02920  0.02473
 395.26093  0.02451  0.03400  0.03044  0.03149  0.02714
 395.28134  0.02722  0.03484  0.03392  0.03313  0.03050
 395.30174  0.02948  0.03685  0.03658  0.03435  0.03316
 395.32212  0.03233  0.03829  0.03908  0.03617  0.03908
 395.34251  0.03126  0.03630  0.03855  0.03511  0.03709
 395.36289  0.03278  0.03878  0.03878  0.03732  0.03758
 395.38330  0.03361  0.03983  0.04089  0.03678  0.03877
 395.40370  0.03366  0.03919  0.04077  0.03695  0.03998
 395.42408  0.03446  0.04078  0.04314  0.03828  0.04262
 395.44449  0.03705  0.04073  0.04402  0.03758  0.04218
 395.46485  0.03701  0.04083  0.04281  0.03885  0.04320
 395.48526  0.03723  0.04012  0.04183  0.03709  0.04117
 395.50566  0.03958  0.04271  0.04558  0.04023  0.04349
 395.52604  0.03706  0.04047  0.04323  0.03863  0.04205
 395.54645  0.03674  0.03975  0.04184  0.03818  0.04328
 395.56682  0.03729  0.04291  0.04147  0.03925  0.04265
 395.58723  0.03983  0.04348  0.04270  0.03956  0.04400
 395.60759  0.04096  0.04304  0.04538  0.04044  0.04564
 395.62800  0.03827  0.04454  0.04323  0.04192  0.04532
 395.64838  0.04112  0.04569  0.04622  0.04269  0.04452
 395.66878  0.04043  0.04540  0.04644  0.04278  0.04736
 395.68916  0.04076  0.04522  0.04732  0.04129  0.04627
 395.70956  0.04068  0.04670  0.04957  0.04356  0.04787
 395.72993  0.04095  0.04411  0.04885  0.04148  0.04622
 395.75034  0.04425  0.04582  0.04910  0.04294  0.04857
 395.77071  0.04191  0.04611  0.04951  0.04375  0.04728
 395.79112  0.04301  0.04798  0.04733  0.04471  0.04968
 395.81149  0.04295  0.04739  0.04909  0.04570  0.04779
 395.83187  0.04410  0.04934  0.04790  0.04423  0.05012
 395.85227  0.04546  0.04703  0.05255  0.04427  0.05006
 395.87264  0.04247  0.04443  0.05044  0.04181  0.04952
 395.89305  0.04518  0.04611  0.04888  0.04333  0.05034
 395.91342  0.04422  0.04671  0.04802  0.04107  0.04763
 395.93380  0.04214  0.04293  0.04701  0.04003  0.04451
 395.95420  0.04033  0.04534  0.04718  0.04152  0.04758
 395.97458  0.04313  0.04523  0.04694  0.04143  0.04707
 395.99498  0.04081  0.04581  0.04621  0.04042  0.04660
 396.01535  0.04166  0.04298  0.04639  0.04048  0.04837
 396.03573  0.04043  0.04174  0.04449  0.03742  0.04593
 396.05613  0.03959  0.04038  0.04445  0.03643  0.04222
 396.07651  0.03903  0.04047  0.04243  0.03850  0.04348
 396.09689  0.03727  0.03951  0.04096  0.03635  0.04188
 396.11725  0.03695  0.03708  0.04129  0.03669  0.04024
 396.13766  0.03714  0.03819  0.03963  0.03597  0.03989
 396.15803  0.03440  0.03585  0.03755  0.03270  0.04071
 396.17841  0.03496  0.03718  0.03993  0.03444  0.03980
 396.19882  0.03299  0.03600  0.03849  0.03260  0.03823
 396.21919  0.03390  0.03547  0.03849  0.03101  0.03692
 396.23957  0.03253  0.03578  0.03786  0.03383  0.03474
 396.25993  0.03273  0.03377  0.03664  0.03051  0.03677
 396.28034  0.03271  0.03426  0.03517  0.03323  0.03712
 396.30072  0.03182  0.03325  0.03325  0.03169  0.03545
 396.32109  0.03286  0.03599  0.03573  0.03234  0.03652
 396.34147  0.03030  0.03303  0.03342  0.03199  0.03329
 396.36184  0.03133  0.03408  0.03526  0.03566  0.03500
 396.38224  0.03226  0.03670  0.03723  0.03618  0.03448
 396.40261  0.03131  0.03664  0.03612  0.03742  0.03690
 396.42299  0.03280  0.03853  0.03957  0.04477  0.03787
 396.44337  0.03225  0.04171  0.03963  0.04637  0.03873
 396.46374  0.03621  0.04578  0.04540  0.05458  0.04190
 396.48412  0.03891  0.05274  0.05158  0.06502  0.04460
 396.50452  0.04211  0.05971  0.05778  0.08076  0.04892
 396.52489  0.04854  0.07326  0.06937  0.10225  0.05760
 396.54526  0.05738  0.08981  0.08606  0.13388  0.06694
 396.56564  0.06857  0.11515  0.10640  0.18269  0.08118
 396.58602  0.08295  0.15516  0.14196  0.26400  0.10262
 396.60639  0.10945  0.21747  0.19447  0.40239  0.13723
 396.62677  0.14378  0.31360  0.27888  0.62772  0.18161
 396.64713  0.20861  0.49373  0.43621  1.05816  0.26173
 396.66751  0.29720  0.78639  0.67359  1.76878  0.38180
 396.68789  0.45096  1.34605  1.12760  2.98942  0.58278
 396.70826  0.72531  2.40690  1.93224  4.78562  0.96271
 396.72867  1.21002  4.14511  3.25286  6.79599  1.62301
 396.74904  2.17120  6.86244  5.40302  9.04322  2.93981
 396.76942  3.78441  9.92751  7.88984  11.21776  5.09962
 396.78978  6.23183  12.55585  10.42955  12.78102  8.09866
 396.81016  9.31306  14.44173  12.93315  13.04980  11.48873
 396.83054  11.89024  14.68827  14.53818  11.07429  14.05212
 396.85091  13.20768  12.38159  14.56216  7.50514  15.16147
 396.87129  12.84990  8.23751  12.15816  4.32071  14.71825
 396.89166  10.60940  4.69782  8.04618  2.24295  11.68463
 396.91203  7.35228  2.45046  4.52849  1.16518  7.40313
 396.93237  4.41748  1.30029  2.35247  0.65553  4.06953
 396.95275  2.41452  0.70863  1.22600  0.39051  2.08532
 396.97313  1.33287  0.43168  0.70094  0.25516  1.13313
 396.99350  0.76687  0.27887  0.43017  0.17527  0.65122
 397.01388  0.46148  0.19013  0.28630  0.12774  0.39960
 397.03425  0.30194  0.13946  0.19928  0.09687  0.26489
 397.05462  0.20368  0.09927  0.14229  0.07333  0.18172
 397.07499  0.14591  0.08018  0.11151  0.06253  0.13300
 397.09537  0.11036  0.06572  0.08759  0.05214  0.10272
 397.11575  0.08220  0.05415  0.07173  0.04123  0.07548
 397.13612  0.06651  0.04518  0.05717  0.03849  0.06209
 397.15647  0.05251  0.03766  0.04752  0.03151  0.05315
 397.17683  0.04470  0.03168  0.04164  0.02861  0.04317
 397.19721  0.03976  0.03160  0.03772  0.02778  0.03772
 397.21758  0.03252  0.02755  0.03278  0.02551  0.03456
 397.23796  0.02926  0.02608  0.03066  0.02188  0.03040
 397.25834  0.02611  0.02163  0.02726  0.01958  0.02649
 397.27868  0.02203  0.02024  0.02690  0.01845  0.02575
 397.29906  0.02229  0.01948  0.02267  0.01630  0.02356
 397.31942  0.02248  0.01849  0.02093  0.01682  0.02132
 397.33980  0.01621  0.01723  0.02106  0.01417  0.01838
 397.36014  0.01853  0.01674  0.01993  0.01546  0.02070
 397.38052  0.01669  0.01707  0.01822  0.01287  0.01720
 397.40089  0.01653  0.01577  0.01768  0.01424  0.01869
 397.42127  0.01529  0.01504  0.01682  0.01236  0.01619
 397.44161  0.01381  0.01241  0.01445  0.01074  0.01330
 397.46198  0.01343  0.01254  0.01407  0.01075  0.01599
 397.48236  0.01192  0.01103  0.01244  0.00872  0.01295
 397.50273  0.01120  0.00941  0.01107  0.00751  0.01209
 397.52308  0.00848  0.00709  0.01139  0.00683  0.00962
 397.54345  0.01135  0.00896  0.00883  0.00757  0.00908
 397.56383  0.00828  0.00803  0.00803  0.00640  0.00878
 397.58416  0.00818  0.00730  0.00957  0.00567  0.00793
 397.60454  0.00467  0.00556  0.00707  0.00417  0.00695
 397.62492  0.00892  0.00854  0.00766  0.00528  0.00703
 397.64526  0.00645  0.00582  0.00632  0.00341  0.00607
 397.66564  0.00578  0.00603  0.00628  0.00427  0.00540
 397.68601  0.00492  0.00479  0.00542  0.00416  0.00340
 397.70636  0.00606  0.00417  0.00694  0.00391  0.00530
 397.72672  0.00351  0.00414  0.00576  0.00326  0.00338
 397.74707  0.00508  0.00369  0.00521  0.00343  0.00496
 397.76744  0.00546  0.00469  0.00660  0.00482  0.00546
 397.78782  0.00240  0.00405  0.00481  0.00392  0.00430
 397.80817  0.00484  0.00407  0.00522  0.00369  0.00471
 397.82854  0.00266  0.00393  0.00329  0.00279  0.00367
 397.84888  0.00327  0.00327  0.00365  0.00327  0.00289
 397.86925  0.00554  0.00365  0.00353  0.00340  0.00390
 397.88960  0.00274  0.00324  0.00549  0.00337  0.00574
 397.90997  0.00226  0.00201  0.00213  0.00175  0.00363
 397.93032  0.00076  0.00227  0.00201  0.00050  0.00189
 397.95069  0.00462  0.00325  0.00337  0.00325  0.00349
 397.97104  0.00313  0.00263  0.00238  0.00100  0.00325
 397.99141  0.00249  0.00287  0.00412  0.00287  0.00175
 398.01175  0.00150  0.00112  0.00324  0.00175  0.00037
 398.03213  0.00149  0.00348  0.00298  0.00186  0.00435
 398.05247  0.00248  0.00261  0.00521  0.00385  0.00310
 398.07285  0.00274  0.00200  0.00312  0.00237  0.00337
 398.09319  0.00174  0.00236  0.00186  0.00236  0.00273
 398.11357  0.00012  0.00087  0.00075 -0.00050  0.00075
 398.13390  0.00199  0.00187  0.00224  0.00187  0.00162
 398.15428  0.00236  0.00273  0.00249  0.00199  0.00286
 398.17462  0.00200  0.00225  0.00350  0.00163  0.00163
 398.19497  0.00400  0.00412  0.00262  0.00262  0.00375
 398.21535  0.00174  0.00037  0.00199  0.00062  0.00199
 398.23569  0.00087  0.00262  0.00225  0.00187  0.00162
 398.25606  0.00212  0.00199  0.00212  0.00286  0.00212
 398.27640  0.00125  0.00350  0.00200  0.00338  0.00288
 398.29675  0.00337  0.00125  0.00249  0.00187  0.00212
 398.31712  0.00149  0.00037  0.00310  0.00099 -0.00087
 398.33747  0.00287  0.00262  0.00225  0.00250  0.00225
 398.35781  0.00248  0.00136  0.00285  0.00273  0.00347
 398.37819  0.00174  0.00262 -0.00075  0.00174  0.00199
 398.39852  0.00038 -0.00025  0.00088  0.00063 -0.00038
 398.41887  0.00063  0.00138  0.00113  0.00138  0.00038
 398.43925  0.00025  0.00287  0.00075  0.00062  0.00112
 398.45959  0.00162  0.00199  0.00150  0.00137  0.00199
 398.47994  0.00087  0.00174  0.00037  0.00174  0.00062
 398.50028  0.00050  0.00161  0.00273  0.00037  0.00136
 398.52066  0.00322  0.00186  0.00248  0.00285  0.00211
 398.54099  0.00223  0.00223  0.00161  0.00186  0.00248
 398.56134  0.00212  0.00212  0.00261  0.00174  0.00286
 398.58168 -0.00012  0.00124  0.00149  0.00099  0.00012
 398.60206  0.00149  0.00286  0.00149  0.00236  0.00199
 398.62240 -0.00012  0.00150  0.00125  0.00212  0.00200
 398.64275  0.00288  0.00138  0.00263  0.00200  0.00113
 398.66309 -0.00050  0.00101  0.00088 -0.00050 -0.00013
 398.68343  0.00176  0.00025  0.00063  0.00151  0.00176
 398.70380  0.00075  0.00038 -0.00013  0.00088  0.00113
 398.72415  0.00114  0.00076  0.00126  0.00202  0.00063
 398.74449  0.00038 -0.00038  0.00076  0.00013 -0.00101
 398.76484  0.00138 -0.00050  0.00138  0.00189  0.00251
 398.78519  0.00126  0.00126  0.00177  0.00164  0.00113
 398.80552  0.00063  0.00063  0.00114  0.00088  0.00151
 398.82590  0.00163  0.00176  0.00401  0.00188  0.00163
 398.84624  0.00126 -0.00252 -0.00076 -0.00139 -0.00013
 398.86659  0.00151  0.00075  0.00176 -0.00013 -0.00113
 398.88693 -0.00101  0.00050 -0.00025  0.00013  0.00000
 398.90728  0.00176  0.00050  0.00113  0.00050 -0.00088
 398.92762  0.00149  0.00149  0.00087  0.00112  0.00074
 398.94796 -0.00062  0.00062 -0.00100 -0.00012 -0.00112
 398.96830  0.00074  0.00050  0.00074  0.00050 -0.00012
 398.98865  0.00100  0.00199  0.00212  0.00000  0.00125
 399.00899  0.00187  0.00050  0.00212  0.00075  0.00199
 399.02934  0.00162  0.00212  0.00062  0.00112  0.00075
 399.04968  0.00212  0.00274  0.00199  0.00000  0.00187
 399.07003  0.00062  0.00124  0.00037  0.00062  0.00000
 399.09036  0.00112  0.00199  0.00224  0.00236  0.00323
 399.11071  0.00050  0.00000  0.00173 -0.00087  0.00012
 399.13105  0.00075 -0.00112  0.00100 -0.00012 -0.00062
 399.15140  0.00125  0.00137  0.00162  0.00187  0.00050
 399.17175  0.00037 -0.00112  0.00025 -0.00050  0.00000
 399.19209  0.00213  0.00025  0.00025 -0.00013 -0.00150
 399.21244  0.00087  0.00161  0.00062  0.00062  0.00199
 399.23277  0.00223  0.00149  0.00223  0.00050  0.00000
 399.25312  0.00074 -0.00049  0.00025 -0.00148 -0.00099
 399.27346  0.00173 -0.00012  0.00148  0.00161  0.00235
 399.29381  0.00111 -0.00037  0.00049  0.00086  0.00272
 399.31415  0.00211  0.00124  0.00186  0.00136  0.00112
 399.33450  0.00062  0.00012  0.00087 -0.00037  0.00037
 399.35484 -0.00162  0.00087  0.00100  0.00050  0.00087
 399.37518  0.00062 -0.00012  0.00050  0.00198  0.00074
 399.39552  0.00184  0.00049  0.00074  0.00172  0.00086
 399.41584  0.00037  0.00147  0.00110 -0.00012  0.00074
 399.43618 -0.00073  0.00012  0.00122 -0.00073  0.00073
 399.45653  0.00171  0.00233  0.00061  0.00122  0.00000
 399.47687  0.00086 -0.00012  0.00208  0.00012  0.00061
 399.49722 -0.00074 -0.00123 -0.00037  0.00037 -0.00049
 399.51755 -0.00037  0.00074  0.00135  0.00025  0.00025
 399.53790  0.00061  0.00098  0.00147  0.00233  0.00135
 399.55821  0.00061 -0.00024 -0.00024 -0.00024  0.00024
 399.57856  0.00024  0.00049 -0.00049 -0.00024 -0.00037
 399.59890 -0.00037  0.00086  0.00061  0.00000  0.00012
 399.61925 -0.00073  0.00085 -0.00012  0.00134  0.00098
 399.63956  0.00049  0.00012  0.00147  0.00000  0.00074
 399.65990  0.00183  0.00049  0.00147  0.00037  0.00049
 399.68024  0.00025  0.00159  0.00000  0.00098  0.00086
 399.70059 -0.00049 -0.00049  0.00049 -0.00074  0.00110
 399.72090  0.00160  0.00209  0.00172  0.00222  0.00037
 399.74125  0.00074  0.00172  0.00197  0.00135  0.00062
 399.76159 -0.00148  0.00111  0.00074  0.00000  0.00049
 399.78194  0.00037 -0.00062  0.00025 -0.00111  0.00049
 399.80224  0.00172  0.00233  0.00221  0.00147  0.00209
 399.82259  0.00159  0.00343  0.00098  0.00098  0.00122
 399.84293  0.00062  0.00074  0.00209  0.00099  0.00062
 399.86325  0.00122  0.00219  0.00097  0.00073  0.00012
 399.88359  0.00025  0.00098  0.00049  0.00086  0.00012
 399.90394  0.00097  0.00243  0.00279  0.00170  0.00036
 399.92425  0.00024  0.00012 -0.00086 -0.00037 -0.00208
 399.94459  0.00049 -0.00012  0.00086  0.00123 -0.00086
 399.96494  0.00134  0.00158  0.00146  0.00085  0.00146
 399.98525  0.00098  0.00146  0.00049 -0.00061 -0.00037
 400.00560  0.00036  0.00061  0.00049  0.00036 -0.00012
 400.02591  0.00061  0.00000  0.00231  0.00194  0.00170
 400.04626  0.00085  0.00171  0.00280  0.00049  0.00073
 400.06660  0.00170  0.00073  0.00012  0.00146 -0.00061
 400.08691  0.00134  0.00061 -0.00012 -0.00024 -0.00121
 400.10725  0.00012  0.00145  0.00170 -0.00012  0.00012
 400.12757  0.00085  0.00098  0.00098  0.00073  0.00134
 400.14791  0.00194  0.00280  0.00122  0.00085  0.00134
 400.16822  0.00097  0.00097  0.00157  0.00145  0.00133
 400.18857  0.00098  0.00085  0.00146  0.00098  0.00098
 400.20888  0.00012 -0.00012  0.00049 -0.00061  0.00097
 400.22922  0.00098  0.00037  0.00134  0.00098  0.00110
 400.24953 -0.00073 -0.00146  0.00061  0.00024 -0.00061
 400.26988  0.00097  0.00037  0.00183 -0.00061  0.00134
 400.29019 -0.00024  0.00085  0.00049  0.00073  0.00207
 400.31054  0.00037  0.00024  0.00012 -0.00098  0.00135
 400.33085 -0.00012  0.00098 -0.00012 -0.00012  0.00073
 400.35120 -0.00061 -0.00098 -0.00098 -0.00037 -0.00061
 400.37150  0.00146  0.00195  0.00146  0.00134  0.00073
 400.39185  0.00012  0.00049  0.00110  0.00000  0.00012
 400.41216 -0.00024 -0.00049  0.00097 -0.00110 -0.00049
 400.43251 -0.00037 -0.00024 -0.00037  0.00146  0.00061
 400.45282  0.00024 -0.00073 -0.00012 -0.00049 -0.00183
 400.47314  0.00012 -0.00012 -0.00073  0.00061  0.00121
 400.49348  0.00086 -0.00037  0.00220  0.00110  0.00073
 400.51379  0.00036  0.00146  0.00085  0.00158  0.00000
 400.53413 -0.00073  0.00061  0.00086 -0.00012  0.00024
 400.55445 -0.00146 -0.00085 -0.00073  0.00049 -0.00207
 400.57476 -0.00024  0.00060  0.00133 -0.00036 -0.00024
 400.59511  0.00158  0.00146  0.00134  0.00000  0.00110
 400.61542  0.00121 -0.00048 -0.00024 -0.00048  0.00012
 400.63574  0.00036  0.00061  0.00085 -0.00024 -0.00061
 400.65607  0.00121  0.00182  0.00170  0.00049  0.00182
 400.67639  0.00109  0.00097  0.00073  0.00048 -0.00133
 400.69670  0.00146 -0.00012 -0.00170 -0.00109 -0.00024
 400.71705  0.00109  0.00097  0.00097  0.00024  0.00231
 400.73736 -0.00048 -0.00024  0.00084 -0.00048 -0.00133
 400.75768 -0.00049  0.00158  0.00049  0.00122  0.00000
 400.77799  0.00024 -0.00024 -0.00109 -0.00170 -0.00194
 400.79833 -0.00072 -0.00121  0.00036 -0.00072 -0.00072
 400.81864 -0.00024  0.00012 -0.00097  0.00048 -0.00036
 400.83896  0.00097  0.00000  0.00109  0.00036 -0.00060
 400.85927  0.00000  0.00146  0.00012  0.00098  0.00049
 400.87962 -0.00061 -0.00182 -0.00134 -0.00182 -0.00085
 400.89993  0.00134  0.00097  0.00097 -0.00049  0.00012
 400.92025 -0.00049  0.00158  0.00073  0.00061  0.00073
 400.94055  0.00036  0.00121  0.00121 -0.00085  0.00073
 400.96087  0.00000  0.00108  0.00048  0.00181  0.00084
 400.98121  0.00012  0.00012  0.00084  0.00121 -0.00060
 401.00153 -0.00012  0.00085  0.00012  0.00036  0.00000
 401.02184 -0.00036 -0.00072  0.00036 -0.00036 -0.00048
 401.04216  0.00109  0.00072  0.00084  0.00193  0.00169
 401.06247  0.00096  0.00145  0.00133  0.00000 -0.00072
 401.08277 -0.00036  0.00000 -0.00133 -0.00048 -0.00060
 401.10309  0.00288  0.00228  0.00036  0.00348  0.00048
 401.12343  0.00024  0.00157 -0.00048  0.00024  0.00108
 401.14375 -0.00060  0.00144 -0.00024  0.00024 -0.00012
 401.16406 -0.00036  0.00024  0.00024 -0.00024  0.00084
 401.18438  0.00024 -0.00012 -0.00036  0.00156  0.00012
 401.20469  0.00048 -0.00012  0.00000 -0.00096  0.00048
 401.22501 -0.00121 -0.00024  0.00072 -0.00012 -0.00109
 401.24531  0.00181  0.00230  0.00193  0.00230  0.00145
 401.26563 -0.00073 -0.00036 -0.00048  0.00109 -0.00048
 401.28594 -0.00012  0.00048  0.00085  0.00000 -0.00085
 401.30626  0.00085 -0.00036 -0.00012  0.00072 -0.00036
 401.32657  0.00012  0.00048 -0.00157  0.00048 -0.00048
 401.34689  0.00024  0.00108  0.00096  0.00024  0.00048
 401.36720 -0.00084 -0.00084 -0.00084 -0.00217 -0.00241
 401.38751  0.00121 -0.00060  0.00193 -0.00036  0.00133
 401.40782  0.00109 -0.00097 -0.00024  0.00000  0.00194
 401.42814 -0.00036  0.00049  0.00036 -0.00049 -0.00061
 401.44845 -0.00085 -0.00012  0.00012 -0.00146 -0.00061
 401.46876  0.00170  0.00146  0.00061  0.00195  0.00049
 401.48908  0.00146  0.00134  0.00012  0.00097  0.00171
 401.50939  0.00170  0.00122  0.00073  0.00304  0.00255
 401.52970  0.00147  0.00305  0.00269  0.00183  0.00122
 401.55001 -0.00049 -0.00073  0.00024 -0.00036 -0.00061
 401.57033  0.00133  0.00121  0.00097  0.00146  0.00109
 401.59064  0.00122  0.00036  0.00049  0.00061  0.00000
 401.61096  0.00085  0.00024  0.00146  0.00036 -0.00049
 401.63124 -0.00085 -0.00110 -0.00134 -0.00208 -0.00049
 401.65156 -0.00109 -0.00061 -0.00036 -0.00194  0.00036
 401.67186  0.00085  0.00073  0.00024  0.00085 -0.00134
 401.69218 -0.00036 -0.00085 -0.00024  0.00061  0.00085
 401.71249  0.00036 -0.00024 -0.00012  0.00000  0.00048
 401.73281  0.00012 -0.00024  0.00000 -0.00036 -0.00085
 401.75312 -0.00085 -0.00121  0.00085  0.00097  0.00012
 401.77340 -0.00097 -0.00061 -0.00024 -0.00158 -0.00085
 401.79372  0.00242  0.00036  0.00048  0.00048  0.00072
 401.81403 -0.00024 -0.00048 -0.00024  0.00012 -0.00012
 401.83434 -0.00036  0.00024  0.00096 -0.00012 -0.00024
 401.85465 -0.00036  0.00061  0.00000 -0.00024 -0.00121
 401.87494  0.00048 -0.00036 -0.00109 -0.00121 -0.00133
 401.89525  0.00109  0.00122  0.00036  0.00061  0.00122
 401.91557  0.00109  0.00000 -0.00097  0.00048  0.00097
 401.93588  0.00145  0.00241  0.00121  0.00133  0.00072
 401.95617  0.00049  0.00061  0.00036 -0.00085  0.00036
 401.97647  0.00144  0.00036  0.00072  0.00108  0.00156
 401.99678  0.00097 -0.00048  0.00024  0.00024  0.00024
 402.01707  0.00216  0.00144 -0.00012  0.00024  0.00036
 402.03738 -0.00084  0.00000 -0.00156 -0.00144 -0.00060
 402.05770 -0.00060 -0.00036 -0.00072  0.00072 -0.00132
 402.07801  0.00192 -0.00012  0.00000 -0.00048  0.00072
 402.09830  0.00012  0.00108  0.00084  0.00060  0.00012
 402.11860  0.00108 -0.00168 -0.00108 -0.00072  0.00024
 402.13892 -0.00084 -0.00072 -0.00048  0.00012 -0.00012
 402.15920  0.00024 -0.00060  0.00084  0.00012 -0.00024
