# wl(nm) oob_tx(%)
3.909686700000000315e+02 3.650296625482248730e-02
3.909890599999999949e+02 3.648685318976819386e-02
3.910094799999999964e+02 3.646439201907390737e-02
3.910298600000000420e+02 3.638582440517600797e-02
3.910502799999999866e+02 3.643534317209470852e-02
3.910706600000000321e+02 3.636357182103338442e-02
3.910910800000000336e+02 3.636051305593811928e-02
3.911114600000000223e+02 3.629652993602256600e-02
3.911318800000000238e+02 3.629148723933370291e-02
3.911522699999999872e+02 3.625842554993300576e-02
3.911726500000000328e+02 3.611409502199839500e-02
3.911930700000000343e+02 3.607260876176784231e-02
3.912134500000000230e+02 3.609600310008857782e-02
3.912338399999999865e+02 3.606693774176360917e-02
3.912542599999999879e+02 3.596849429599994347e-02
3.912746400000000335e+02 3.592291008031379962e-02
3.912950299999999970e+02 3.592651054123177645e-02
3.913154400000000237e+02 3.587698801091802198e-02
3.913358299999999872e+02 3.572579194376485773e-02
3.913562200000000075e+02 3.562765998747220719e-02
3.913766300000000342e+02 3.558993827840846447e-02
3.913970199999999977e+02 3.549125834291893405e-02
3.914173999999999864e+02 3.532801233217030407e-02
3.914378199999999879e+02 3.519870026853955808e-02
3.914582100000000082e+02 3.489533332875478788e-02
3.914785899999999970e+02 3.457039290205969617e-02
3.914989800000000173e+02 3.349679098124296039e-02
3.915193899999999871e+02 2.761561834741577820e-02
3.915397800000000075e+02 2.453325134005477151e-02
3.915601599999999962e+02 2.335666607174727294e-02
3.915805500000000166e+02 2.288332181162346796e-02
3.916009400000000369e+02 2.241143595281381434e-02
3.916213500000000067e+02 2.187304495311826261e-02
3.916417400000000271e+02 2.140808871083521581e-02
3.916621200000000158e+02 2.082580370076803078e-02
3.916825100000000361e+02 2.039824920145240014e-02
3.917028999999999996e+02 2.002435190503542087e-02
3.917233100000000263e+02 1.968325733702353669e-02
3.917436999999999898e+02 1.931041534593944814e-02
3.917640800000000354e+02 1.889015247542314563e-02
3.917844699999999989e+02 1.847272399869039072e-02
3.918048499999999876e+02 1.810557489246542029e-02
3.918252400000000080e+02 1.772324207227766318e-02
3.918456300000000283e+02 1.735239476006244716e-02
3.918660100000000170e+02 1.702850332421071422e-02
3.918864000000000374e+02 1.672779699207297549e-02
3.919067800000000261e+02 1.641888705129595366e-02
3.919272000000000276e+02 1.606237100687150227e-02
3.919475899999999911e+02 1.573359764613361036e-02
3.919679700000000366e+02 1.540595013107358587e-02
3.919883600000000001e+02 1.508936898916528151e-02
3.920087399999999889e+02 1.483695316200452086e-02
3.920291300000000092e+02 1.452578188729784087e-02
3.920495099999999979e+02 1.426475985779364006e-02
3.920699000000000183e+02 1.399479468713264556e-02
3.920902900000000386e+02 1.371195066992295791e-02
3.921106700000000274e+02 1.344039525958302429e-02
3.921310599999999909e+02 1.319574091942699555e-02
3.921514400000000364e+02 1.297163820913250880e-02
3.921718299999999999e+02 1.269021676924738176e-02
3.921922099999999887e+02 1.247935528760090416e-02
3.922125700000000279e+02 1.226969266309119871e-02
3.922329599999999914e+02 1.204252351785195692e-02
3.922533400000000370e+02 1.183233747916399500e-02
3.922737300000000005e+02 1.159682990664292514e-02
3.922941099999999892e+02 1.143998217372515190e-02
3.923145000000000095e+02 1.125201837151740616e-02
3.923348799999999983e+02 1.103736088302598173e-02
3.923552700000000186e+02 1.083020805821318169e-02
3.923756600000000390e+02 1.065774824976921907e-02
3.923960099999999898e+02 1.043511125773417814e-02
3.924164000000000101e+02 1.028646773933164678e-02
3.924367799999999988e+02 1.012900114439582722e-02
3.924571700000000192e+02 9.996479856013647941e-03
3.924775500000000079e+02 9.872159417564408540e-03
3.924979400000000282e+02 9.699122618728199877e-03
3.925182900000000359e+02 9.558483236621534429e-03
3.925386799999999994e+02 9.407320363199538418e-03
3.925590700000000197e+02 9.282615494911189424e-03
3.925794500000000085e+02 9.165387215302550628e-03
3.925998400000000288e+02 9.050104775795854428e-03
3.926201900000000364e+02 8.949204129070289712e-03
3.926405799999999999e+02 8.846453683520773617e-03
3.926609599999999887e+02 8.724017773495008204e-03
3.926813200000000279e+02 8.622112950405975626e-03
3.927017099999999914e+02 8.530124129255025126e-03
3.927220900000000370e+02 8.431432785812971106e-03
3.927424800000000005e+02 8.309493260808702153e-03
3.927628300000000081e+02 8.252154154540796219e-03
3.927832200000000284e+02 8.154996203998454707e-03
3.928036000000000172e+02 8.071572788681452559e-03
3.928239599999999996e+02 7.982625324990525947e-03
3.928443399999999883e+02 7.889263169097937567e-03
3.928647300000000087e+02 7.861279038860241944e-03
3.928850899999999911e+02 7.794688632268960415e-03
3.929054700000000366e+02 7.742774866675963645e-03
3.929258600000000001e+02 7.645006879773465214e-03
3.929462100000000078e+02 7.612348027041026220e-03
3.929666000000000281e+02 7.542324847938724000e-03
3.929869500000000357e+02 7.502282577060456585e-03
3.930073399999999992e+02 7.461618763665274837e-03
3.930276900000000069e+02 7.402934052035256215e-03
3.930480800000000272e+02 7.358699281718578816e-03
3.930684699999999907e+02 7.259718239060267315e-03
3.930888199999999983e+02 7.235173818720567161e-03
3.931092100000000187e+02 7.174478597344577206e-03
3.931295600000000263e+02 7.193821035195048681e-03
3.931499499999999898e+02 7.151150521944101869e-03
3.931702999999999975e+02 7.126232761919842028e-03
3.931906900000000178e+02 7.044357682453748250e-03
3.932110400000000254e+02 7.024870187062086206e-03
3.932314299999999889e+02 7.008364393039300325e-03
3.932517799999999966e+02 6.988018918741378468e-03
3.932721700000000169e+02 6.959815335785905430e-03
3.932925299999999993e+02 6.939371996871159139e-03
3.933129099999999880e+02 6.932371499468273704e-03
3.933332700000000273e+02 6.924044489913697142e-03
3.933536200000000349e+02 6.885775237197241244e-03
3.933740099999999984e+02 6.886709930398979621e-03
3.933943600000000060e+02 6.841577416282921924e-03
3.934147500000000264e+02 6.830224363368127445e-03
3.934351000000000340e+02 6.818123471922492122e-03
3.934554600000000164e+02 6.804571175892991722e-03
3.934758400000000051e+02 6.801756276599898315e-03
3.934961999999999875e+02 6.795160824232327965e-03
3.935165900000000079e+02 6.790963270242330804e-03
3.935369400000000155e+02 6.765974356973811742e-03
3.935572999999999979e+02 6.751245341917862415e-03
3.935776799999999866e+02 6.728617085623232567e-03
3.935980400000000259e+02 6.715563915138700844e-03
3.936183900000000335e+02 6.695732665169357341e-03
3.936387799999999970e+02 6.675781734247962333e-03
3.936591300000000047e+02 6.650196789698014158e-03
3.936794899999999870e+02 6.653393190298508356e-03
3.936998399999999947e+02 6.633283031565870812e-03
3.937202300000000150e+02 6.585074376540103573e-03
3.937405800000000227e+02 6.567618408226765653e-03
3.937609400000000051e+02 6.574848579052356735e-03
3.937812999999999874e+02 6.540567815134797069e-03
3.938016800000000330e+02 6.497662493323086777e-03
3.938220400000000154e+02 6.480754141720792248e-03
3.938423900000000231e+02 6.440007810516862156e-03
3.938627500000000055e+02 6.402790076038720676e-03
3.938831000000000131e+02 6.346520930232558109e-03
3.939034900000000334e+02 6.278816450768032707e-03
3.939238400000000411e+02 6.209937383477981583e-03
3.939442000000000235e+02 6.156946147025943450e-03
3.939645500000000311e+02 6.084055446563535821e-03
3.939849100000000135e+02 6.054367792421746011e-03
3.940052600000000211e+02 5.958797752375564680e-03
3.940256500000000415e+02 5.920526119834127604e-03
3.940459999999999923e+02 5.865836853661355287e-03
3.940663600000000315e+02 5.789188439128116481e-03
3.940867200000000139e+02 5.706832339595274868e-03
3.941070700000000215e+02 5.636272109366491888e-03
3.941274300000000039e+02 5.585620680599767858e-03
3.941477800000000116e+02 5.512937466752976419e-03
3.941681399999999940e+02 5.448460764394079739e-03
3.941884900000000016e+02 5.383809895716635228e-03
3.942088500000000408e+02 5.321924681366423798e-03
3.942291999999999916e+02 5.259680947923212231e-03
3.942495600000000309e+02 5.173627608449424611e-03
3.942699100000000385e+02 5.086549944026866332e-03
3.942902700000000209e+02 5.025001150630290653e-03
3.943106200000000285e+02 4.947345937032634339e-03
3.943309800000000109e+02 4.897842912930379204e-03
3.943513300000000186e+02 4.828426635388911002e-03
3.943716900000000010e+02 4.758644098029597702e-03
3.943920400000000086e+02 4.704008050493919783e-03
3.944123999999999910e+02 4.622677970423253423e-03
3.944327499999999986e+02 4.571412430099025363e-03
3.944531100000000379e+02 4.504169940309167043e-03
3.944734599999999887e+02 4.440454047722122190e-03
3.944938200000000279e+02 4.369569482565824337e-03
3.945141700000000355e+02 4.329222031637126704e-03
3.945345300000000179e+02 4.279692513113972190e-03
3.945548900000000003e+02 4.209919628232964249e-03
3.945752400000000080e+02 4.177619343941683765e-03
3.945955700000000093e+02 4.128776192500206547e-03
3.946159200000000169e+02 4.067715216025287461e-03
3.946362799999999993e+02 4.030881474387838954e-03
3.946566300000000069e+02 3.985617655815485577e-03
3.946769899999999893e+02 3.932861808105212256e-03
3.946973399999999970e+02 3.876449032584945286e-03
3.947177000000000362e+02 3.825739115035291932e-03
3.947380200000000059e+02 3.803642984025437830e-03
3.947583799999999883e+02 3.761684404433706091e-03
3.947787299999999959e+02 3.719820948292189983e-03
3.947990900000000352e+02 3.671814255405133048e-03
3.948194100000000049e+02 3.623625598244518270e-03
3.948397699999999872e+02 3.589933192708496743e-03
3.948601199999999949e+02 3.583188482466746847e-03
3.948804800000000341e+02 3.529701824318793018e-03
3.949008000000000038e+02 3.495739077944615917e-03
3.949211599999999862e+02 3.470073724898652123e-03
3.949415099999999939e+02 3.448183486699854961e-03
3.949618700000000331e+02 3.403055409103462360e-03
3.949821900000000028e+02 3.391128359781061478e-03
3.950025500000000420e+02 3.357956087324208243e-03
3.950228999999999928e+02 3.346551599155116272e-03
3.950432299999999941e+02 3.305023381429893128e-03
3.950635800000000017e+02 3.290967511781751204e-03
3.950839400000000410e+02 3.272726772505298986e-03
3.951042600000000107e+02 3.248554145415727054e-03
3.951246199999999931e+02 3.245142767943554572e-03
3.951449700000000007e+02 3.190193675593381607e-03
3.951653000000000020e+02 3.178427512304529690e-03
3.951856500000000096e+02 3.173798382924076806e-03
3.952059800000000109e+02 3.162611383208085991e-03
3.952263300000000186e+02 3.116985784938878720e-03
3.952466900000000010e+02 3.103843964049077774e-03
3.952670100000000275e+02 3.091317522484219628e-03
3.952873700000000099e+02 3.091924366200680258e-03
3.953076900000000364e+02 3.062096275121382969e-03
3.953280500000000188e+02 3.052148807867149666e-03
3.953483699999999885e+02 3.053688864703081856e-03
3.953687300000000278e+02 3.049274860597668470e-03
3.953890499999999975e+02 3.004352858429684171e-03
3.954094100000000367e+02 3.008386682473820125e-03
3.954297300000000064e+02 3.004242921574313240e-03
3.954500899999999888e+02 2.999627608742563237e-03
3.954704100000000153e+02 2.991295299693887914e-03
3.954907699999999977e+02 2.965802149080945093e-03
3.955110900000000242e+02 2.964185805943130199e-03
3.955314500000000066e+02 2.950720521733780737e-03
3.955517700000000332e+02 2.936211598852037172e-03
3.955721300000000156e+02 2.913020890903061499e-03
3.955924499999999853e+02 2.926137241675354304e-03
3.956127799999999866e+02 2.919097676074056385e-03
3.956331299999999942e+02 2.909537190791611043e-03
3.956534599999999955e+02 2.905151218077545519e-03
3.956738100000000031e+02 2.896925695116129001e-03
3.956941400000000044e+02 2.886376815143130471e-03
3.957144600000000310e+02 2.858301121072128175e-03
3.957348200000000134e+02 2.875802787154428664e-03
3.957551400000000399e+02 2.843691062953508913e-03
3.957754700000000412e+02 2.841867263163668899e-03
3.957958199999999920e+02 2.834653453292589140e-03
3.958161499999999933e+02 2.844360798213245705e-03
3.958364700000000198e+02 2.810955296292018662e-03
3.958568300000000022e+02 2.791968649371165054e-03
3.958771500000000287e+02 2.791207853076172179e-03
3.958974800000000300e+02 2.767877220502819747e-03
3.959178300000000377e+02 2.759421536150962351e-03
3.959381600000000390e+02 2.749008844307498749e-03
3.959584800000000087e+02 2.740304267968485773e-03
3.959788000000000352e+02 2.737195057199401024e-03
3.959991600000000176e+02 2.712480497715188260e-03
3.960194799999999873e+02 2.689484466429389702e-03
3.960398099999999886e+02 2.693854515905739870e-03
3.960601300000000151e+02 2.673769350543168596e-03
3.960804600000000164e+02 2.661395085930077283e-03
3.961008100000000240e+02 2.660729014538220586e-03
3.961211400000000253e+02 2.647253333974675191e-03
3.961414599999999950e+02 2.634779204716703512e-03
3.961617899999999963e+02 2.627868718931544723e-03
3.961821100000000229e+02 2.626098250658998653e-03
3.962024400000000242e+02 2.615606522064322682e-03
3.962227900000000318e+02 2.590597778043244887e-03
3.962431200000000331e+02 2.585051778585473539e-03
3.962634400000000028e+02 2.570285829930595879e-03
3.962837700000000041e+02 2.555586487741567069e-03
3.963040900000000306e+02 2.552943886942580804e-03
3.963244200000000319e+02 2.550677713891170897e-03
3.963447400000000016e+02 2.543158408011083910e-03
3.963650700000000029e+02 2.511864527375574137e-03
3.963853900000000294e+02 2.507634491512355027e-03
3.964057200000000307e+02 2.518459718723016234e-03
3.964260400000000004e+02 2.494838013215179041e-03
3.964463600000000270e+02 2.483052881195161894e-03
3.964666900000000282e+02 2.464784108087679677e-03
3.964870099999999979e+02 2.456768150437552405e-03
3.965073399999999992e+02 2.451010201424885446e-03
3.965276600000000258e+02 2.434237818744573126e-03
3.965479900000000271e+02 2.430490135925995714e-03
3.965683099999999968e+02 2.420093326175573427e-03
3.965886399999999981e+02 2.407364654984409970e-03
3.966089600000000246e+02 2.391767675281963965e-03
3.966292900000000259e+02 2.374887949334634346e-03
3.966496099999999956e+02 2.361947602570439817e-03
3.966699399999999969e+02 2.348884579675399129e-03
3.966902600000000234e+02 2.324349914559024292e-03
3.967105900000000247e+02 2.313891433766386303e-03
3.967309099999999944e+02 2.292021864326347896e-03
3.967512399999999957e+02 2.277200241884822993e-03
3.967715600000000222e+02 2.240275800659625310e-03
3.967918799999999919e+02 2.235901788278598420e-03
3.968121800000000121e+02 2.221855165468300530e-03
3.968325000000000387e+02 2.205309937684487263e-03
3.968528300000000399e+02 2.197328035990768653e-03
3.968731500000000096e+02 2.174318627909150627e-03
3.968934800000000109e+02 2.134799048862364833e-03
3.969138000000000375e+02 2.130572581257260921e-03
3.969341000000000008e+02 2.110802246313002711e-03
3.969544200000000274e+02 2.088792968977358760e-03
3.969747500000000286e+02 2.083888037033366277e-03
3.969950699999999983e+02 2.065239243085880815e-03
3.970153999999999996e+02 2.052499999999999637e-03
3.970356899999999882e+02 2.033343651809612317e-03
3.970560100000000148e+02 2.010167478737709401e-03
3.970763400000000161e+02 1.999147791141268112e-03
3.970966599999999858e+02 1.992241148770420092e-03
3.971169600000000059e+02 1.969053605960476364e-03
3.971372800000000325e+02 1.944076340292637478e-03
3.971576100000000338e+02 1.943354084791152183e-03
3.971779000000000224e+02 1.929672610601787562e-03
3.971982300000000237e+02 1.922799407434841066e-03
3.972185499999999934e+02 1.913748038880815723e-03
3.972388500000000136e+02 1.900595481475904434e-03
3.972591700000000401e+02 1.889543521340580554e-03
3.972794900000000098e+02 1.881599731759346552e-03
3.972997900000000300e+02 1.868007884074054936e-03
3.973201099999999997e+02 1.866161393776545304e-03
3.973404400000000010e+02 1.855250566782234772e-03
3.973607299999999896e+02 1.846432534475217187e-03
3.973810599999999909e+02 1.847666726100435398e-03
3.974013800000000174e+02 1.838349391145290826e-03
3.974216800000000376e+02 1.819924001586653659e-03
3.974420000000000073e+02 1.817685729218716751e-03
3.974622899999999959e+02 1.814508479249965717e-03
3.974826199999999972e+02 1.814892269495802001e-03
3.975029099999999858e+02 1.803917061801816636e-03
3.975232399999999870e+02 1.799712162672742434e-03
3.975435300000000325e+02 1.805996698307882906e-03
3.975638600000000338e+02 1.798487770581947516e-03
3.975841500000000224e+02 1.804006853043473241e-03
3.976044800000000237e+02 1.793304820040771521e-03
3.976247700000000123e+02 1.808665250963041246e-03
3.976451000000000136e+02 1.794321542674577781e-03
3.976653900000000021e+02 1.810433094469980847e-03
3.976857100000000287e+02 1.803660675067455610e-03
3.977060099999999920e+02 1.801522251711450790e-03
3.977263300000000186e+02 1.813911745094575530e-03
3.977466300000000388e+02 1.811822057080332256e-03
3.977669500000000085e+02 1.806252273967618501e-03
3.977872500000000286e+02 1.817019235141649003e-03
3.978075400000000172e+02 1.831745872936468194e-03
3.978278599999999869e+02 1.820706953200810878e-03
3.978481600000000071e+02 1.829845613596458665e-03
3.978684800000000337e+02 1.841561683896699277e-03
3.978887799999999970e+02 1.834574250216174660e-03
3.979090699999999856e+02 1.833006602047657476e-03
3.979293999999999869e+02 1.848279906576576811e-03
3.979496900000000323e+02 1.854214757458437415e-03
3.979699899999999957e+02 1.851687970373909779e-03
3.979903100000000222e+02 1.859759888934407312e-03
3.980106000000000108e+02 1.850980463343241495e-03
3.980309000000000310e+02 1.864862956952026418e-03
3.980512200000000007e+02 1.865951456531117622e-03
3.980715200000000209e+02 1.857858039309220584e-03
3.980918100000000095e+02 1.863385303195352026e-03
3.981121100000000297e+02 1.869627470439788261e-03
3.981324299999999994e+02 1.866211865897317822e-03
3.981527199999999880e+02 1.866397944890865312e-03
3.981730200000000082e+02 1.868421686063014443e-03
3.981933099999999968e+02 1.860680724155331809e-03
3.982136399999999981e+02 1.856502711164552920e-03
3.982339299999999866e+02 1.845838460056875661e-03
3.982542300000000068e+02 1.835050839789628642e-03
3.982745199999999954e+02 1.837785543956635143e-03
3.982948100000000409e+02 1.827582492192097096e-03
3.983151399999999853e+02 1.823782552009523081e-03
3.983354300000000308e+02 1.823865911664779293e-03
3.983557299999999941e+02 1.801492209439260880e-03
3.983760200000000395e+02 1.804303573654920815e-03
3.983963200000000029e+02 1.795139415191448345e-03
3.984166099999999915e+02 1.785043141736872068e-03
3.984369000000000369e+02 1.771708388528469473e-03
3.984572300000000382e+02 1.768626209282996237e-03
3.984775200000000268e+02 1.751305831826401906e-03
3.984978199999999902e+02 1.753640805732664069e-03
3.985181100000000356e+02 1.732649855964642433e-03
3.985384099999999989e+02 1.739518160888330663e-03
3.985586999999999875e+02 1.722812431221394961e-03
3.985789900000000330e+02 1.710943920326552740e-03
3.985992899999999963e+02 1.695328900579117642e-03
3.986195800000000418e+02 1.685425698475591112e-03
3.986398800000000051e+02 1.681739740441950395e-03
3.986601699999999937e+02 1.675591568462481227e-03
3.986804700000000139e+02 1.670573398257014022e-03
3.987007600000000025e+02 1.660500494168807737e-03
3.987210499999999911e+02 1.648761013029500112e-03
3.987413500000000113e+02 1.630484495141529527e-03
3.987616399999999999e+02 1.620504828129838834e-03
3.987819400000000201e+02 1.613298340078001122e-03
3.988022300000000087e+02 1.603423675644680049e-03
3.988225199999999973e+02 1.589050187299724613e-03
3.988428200000000174e+02 1.575956232481172869e-03
3.988631100000000060e+02 1.566732499352557935e-03
3.988834100000000262e+02 1.561872219656955125e-03
3.989036700000000337e+02 1.550088583064176614e-03
3.989239600000000223e+02 1.532853447306264548e-03
3.989442599999999857e+02 1.523198632370969521e-03
3.989645500000000311e+02 1.519901948657978496e-03
3.989848499999999945e+02 1.507581657479673378e-03
3.990051400000000399e+02 1.485029383811628653e-03
3.990254400000000032e+02 1.496941644920363537e-03
3.990457000000000107e+02 1.463693059024951662e-03
3.990659899999999993e+02 1.461710673321468422e-03
3.990862900000000195e+02 1.455875190942582196e-03
3.991065800000000081e+02 1.442736832654343930e-03
3.991268800000000283e+02 1.444152247581857772e-03
3.991471700000000169e+02 1.421613093399960682e-03
3.991674300000000244e+02 1.417601725328975154e-03
3.991877299999999877e+02 1.402701518691588933e-03
3.992080200000000332e+02 1.393143903850584120e-03
3.992283199999999965e+02 1.387013415846310169e-03
3.992485800000000040e+02 1.378463214891537418e-03
3.992688699999999926e+02 1.368156413903208295e-03
3.992891700000000128e+02 1.368010297572875645e-03
3.993094300000000203e+02 1.354179221947380239e-03
3.993297300000000405e+02 1.347768786127167759e-03
3.993500200000000291e+02 1.345206247361756128e-03
3.993703100000000177e+02 1.335902482239678885e-03
3.993905799999999999e+02 1.327213199422890141e-03
3.994108699999999885e+02 1.320464722472987178e-03
3.994311400000000276e+02 1.313415945074961500e-03
3.994514300000000162e+02 1.322060894664136080e-03
3.994717200000000048e+02 1.305152079732429604e-03
3.994919899999999870e+02 1.304038893884892089e-03
3.995122800000000325e+02 1.292403984846359107e-03
3.995325799999999958e+02 1.293389063906390636e-03
3.995528400000000033e+02 1.287139663357304061e-03
3.995731299999999919e+02 1.279600402520814952e-03
3.995934000000000310e+02 1.287299615098926433e-03
3.996136900000000196e+02 1.277803762760482478e-03
3.996339600000000019e+02 1.270469400950158690e-03
3.996542499999999905e+02 1.272408047783716266e-03
3.996745400000000359e+02 1.266398058635076138e-03
3.996948100000000181e+02 1.252646118285964628e-03
3.997151000000000067e+02 1.260349539458146357e-03
3.997353699999999890e+02 1.253556385563855654e-03
3.997556600000000344e+02 1.248819341825067137e-03
3.997759200000000419e+02 1.248432943501524362e-03
3.997962200000000053e+02 1.249666985323061178e-03
3.998164800000000128e+02 1.237033003430021687e-03
3.998367800000000329e+02 1.240881815780748611e-03
3.998570400000000404e+02 1.237307657758814202e-03
3.998772999999999911e+02 1.230877366440087705e-03
3.998976000000000113e+02 1.233755913174073692e-03
3.999178600000000188e+02 1.219436317106780028e-03
3.999381600000000390e+02 1.227422124331370434e-03
3.999584199999999896e+02 1.229246535277177862e-03
3.999786799999999971e+02 1.226972766148998629e-03
3.999989800000000173e+02 1.219530381305196105e-03
4.000192400000000248e+02 1.225684506408814727e-03
4.000395300000000134e+02 1.224399057786473019e-03
4.000597999999999956e+02 1.223094683032328921e-03
4.000800600000000031e+02 1.220527820937197675e-03
4.001003600000000233e+02 1.218653141919974784e-03
4.001206200000000308e+02 1.224067176737194231e-03
4.001408800000000383e+02 1.217376658421407722e-03
4.001611800000000017e+02 1.216193985072032370e-03
4.001814400000000091e+02 1.221229313889606906e-03
4.002017099999999914e+02 1.225464118169852269e-03
4.002219699999999989e+02 1.215543680036001604e-03
4.002422599999999875e+02 1.210168790131231457e-03
4.002625300000000266e+02 1.219453058289515258e-03
4.002827900000000341e+02 1.213166900735913921e-03
4.003030500000000416e+02 1.209242297617912432e-03
4.003233500000000049e+02 1.212451543956352858e-03
4.003436100000000124e+02 1.208694316608463146e-03
4.003638799999999947e+02 1.206177358723115999e-03
4.003841400000000021e+02 1.200738661512171668e-03
4.004044299999999907e+02 1.202161640963544812e-03
4.004247000000000298e+02 1.198982300140724686e-03
4.004449600000000373e+02 1.187733405107156215e-03
4.004652199999999880e+02 1.195087187263078367e-03
4.004854900000000271e+02 1.182430869177386688e-03
4.005057500000000346e+02 1.192119299033925391e-03
4.005260200000000168e+02 1.182486036652385724e-03
4.005463100000000054e+02 1.181676311956222133e-03
4.005665700000000129e+02 1.180856005792773689e-03
4.005868399999999951e+02 1.174786939926797565e-03
4.006071000000000026e+02 1.169858719052744829e-03
4.006273600000000101e+02 1.164157259372797628e-03
4.006476299999999924e+02 1.160399950651069259e-03
4.006678899999999999e+02 1.159775241872685551e-03
4.006881600000000390e+02 1.157256358127369943e-03
4.007084199999999896e+02 1.150857200484066336e-03
4.007286799999999971e+02 1.150661868007007939e-03
4.007489500000000362e+02 1.149598238240028556e-03
4.007692099999999868e+02 1.141122815658968592e-03
4.007894699999999943e+02 1.139361932994015138e-03
4.008097400000000334e+02 1.133977393423744743e-03
4.008300000000000409e+02 1.144070984597998037e-03
4.008502599999999916e+02 1.137279477910075817e-03
4.008705300000000307e+02 1.129902560311807271e-03
4.008907900000000382e+02 1.130171289200165461e-03
4.009110600000000204e+02 1.125061320359030436e-03
4.009313200000000279e+02 1.121619163503215872e-03
4.009515800000000354e+02 1.119595543823542760e-03
4.009718500000000176e+02 1.123105935050392259e-03
4.009921100000000251e+02 1.112794437152671116e-03
4.010123700000000326e+02 1.111859616221827886e-03
4.010326400000000149e+02 1.108789861499244120e-03
4.010529000000000224e+02 1.104213782398463448e-03
4.010731700000000046e+02 1.105891165651705799e-03
4.010934000000000310e+02 1.103027936015533225e-03
4.011136600000000385e+02 1.100308336208911768e-03
4.011339300000000208e+02 1.099363236195464565e-03
4.011541900000000282e+02 1.101439210938851302e-03
4.011744500000000357e+02 1.095839471452167381e-03
4.011947200000000180e+02 1.096458325186993243e-03
4.012149499999999875e+02 1.094287279475885137e-03
4.012352099999999950e+02 1.082466425188074880e-03
4.012554800000000341e+02 1.094312164289941956e-03
4.012757400000000416e+02 1.086994339454448039e-03
4.012959999999999923e+02 1.086200307133882402e-03
4.013162399999999934e+02 1.079012629033965394e-03
4.013365000000000009e+02 1.071857681532352100e-03
4.013567700000000400e+02 1.078911196179714073e-03
4.013770299999999907e+02 1.078370397598480768e-03
4.013972600000000170e+02 1.071476049088366861e-03
4.014175299999999993e+02 1.067374491369281258e-03
4.014377900000000068e+02 1.064299959844733096e-03
4.014580200000000332e+02 1.065728416814894393e-03
4.014782900000000154e+02 1.064823772091208140e-03
4.014985500000000229e+02 1.050236848693910470e-03
4.015187799999999925e+02 1.058651019189003548e-03
4.015390500000000316e+02 1.055591053600312378e-03
4.015593100000000391e+02 1.053161850676465842e-03
4.015795400000000086e+02 1.047347625333489322e-03
4.015998099999999909e+02 1.040973210012576932e-03
4.016200699999999983e+02 1.040356666871134796e-03
4.016403000000000247e+02 1.044989824309028878e-03
4.016605700000000070e+02 1.030199310421532535e-03
4.016808000000000334e+02 1.036058034370086279e-03
4.017010600000000409e+02 1.024391739521656516e-03
4.017213000000000420e+02 1.026981077471059677e-03
4.017415599999999927e+02 1.023051824906564362e-03
4.017618200000000002e+02 1.015641895832523249e-03
4.017820600000000013e+02 1.010232073820522191e-03
4.018023200000000088e+02 1.011696821515892502e-03
4.018225500000000352e+02 1.004109886698743067e-03
4.018428200000000174e+02 1.000771404932060665e-03
4.018630499999999870e+02 9.977648505800618389e-04
4.018833200000000261e+02 9.929239548992991118e-04
4.019035499999999956e+02 9.868262373087669306e-04
4.019238100000000031e+02 9.794210336705002663e-04
4.019440500000000043e+02 9.844281850028824537e-04
4.019642800000000307e+02 9.711152880819966682e-04
4.019845400000000382e+02 9.681894988277968276e-04
4.020047800000000393e+02 9.645930332386191313e-04
4.020250399999999900e+02 9.580082684421126074e-04
4.020452700000000164e+02 9.547754786735088628e-04
4.020655399999999986e+02 9.500795908653152750e-04
4.020857700000000250e+02 9.455789363194911029e-04
4.021059999999999945e+02 9.477840340824319901e-04
4.021262700000000336e+02 9.376166364480608686e-04
4.021465000000000032e+02 9.354155482679747365e-04
4.021667300000000296e+02 9.294801943260768209e-04
4.021870000000000118e+02 9.188282957631421733e-04
4.022072300000000382e+02 9.227777593581114974e-04
4.022274600000000078e+02 9.185266653061448325e-04
4.022477299999999900e+02 9.118486213652413118e-04
4.022679600000000164e+02 9.135517279452356337e-04
4.022881899999999860e+02 9.030302294524705656e-04
4.023084600000000250e+02 9.011804168643590190e-04
4.023286899999999946e+02 9.010047244789827275e-04
4.023489200000000210e+02 8.988839954197129717e-04
4.023691600000000221e+02 8.955722568176939253e-04
4.023894200000000296e+02 8.980543288289033607e-04
4.024096499999999992e+02 8.845596584657364030e-04
4.024298900000000003e+02 8.923341686076679191e-04
4.024501200000000267e+02 8.841629219383047474e-04
4.024703800000000342e+02 8.848131673088267595e-04
4.024906200000000354e+02 8.879446099525543879e-04
4.025108500000000049e+02 8.867775019489244253e-04
4.025310800000000313e+02 8.822735158534770550e-04
4.025513100000000009e+02 8.722924232488167345e-04
4.025715500000000020e+02 8.786876773744712503e-04
4.025918100000000095e+02 8.736215990046135868e-04
4.026120400000000359e+02 8.756197498702989997e-04
4.026322800000000370e+02 8.714129533080984882e-04
4.026525100000000066e+02 8.732062807407488594e-04
4.026727400000000330e+02 8.684340293447511978e-04
4.026929800000000341e+02 8.656500299603645194e-04
4.027132100000000037e+02 8.609798682807226012e-04
4.027334400000000301e+02 8.637406429006873245e-04
4.027536800000000312e+02 8.565056072864475015e-04
4.027739400000000387e+02 8.569281203933907512e-04
