# wl center_tx left_tx right_tx top_tx bottom_tx
264.8572755 0.0004040 0.0004600 0.0005843 0.0003978 0.0004849
264.8670488 0.0004539 0.0005596 0.0004601 0.0004166 0.0004539
264.8768421 0.0004529 0.0004343 0.0003971 0.0004715 0.0005087
264.8866454 0.0003592 0.0004087 0.0004149 0.0004335 0.0004335
264.8964086 0.0003900 0.0004952 0.0004581 0.0004210 0.0004705
264.9062119 0.0004862 0.0004554 0.0004616 0.0004800 0.0005231
264.9160152 0.0005125 0.0005249 0.0004508 0.0004693 0.0005249
264.9257785 0.0004331 0.0005136 0.0005074 0.0004826 0.0005012
264.9355818 0.0005261 0.0005447 0.0005199 0.0005447 0.0006004
264.9453751 0.0004875 0.0005369 0.0003826 0.0004814 0.0004875
264.9551483 0.0004935 0.0004750 0.0005613 0.0005243 0.0004750
264.9649516 0.0004445 0.0004445 0.0004260 0.0004754 0.0004754
264.9747449 0.0005554 0.0004505 0.0004567 0.0004567 0.0004999
264.9845182 0.0005853 0.0005114 0.0004744 0.0004991 0.0005175
264.9943115 0.0004993 0.0006164 0.0005239 0.0005424 0.0006102
265.0041148 0.0004876 0.0004568 0.0004321 0.0004876 0.0005000
265.0138880 0.0005339 0.0004781 0.0004905 0.0004346 0.0005091
265.0236813 0.0005610 0.0006046 0.0005049 0.0005111 0.0004613
265.0334846 0.0004632 0.0004695 0.0004131 0.0005133 0.0004444
265.0432479 0.0004506 0.0005383 0.0004632 0.0005320 0.0005383
265.0530512 0.0006036 0.0005289 0.0004729 0.0005351 0.0005351
265.0628145 0.0003957 0.0005132 0.0004328 0.0004637 0.0005008
265.0726178 0.0004381 0.0004381 0.0004320 0.0004320 0.0004813
265.0824210 0.0003766 0.0004939 0.0004074 0.0004198 0.0004507
265.0921843 0.0004085 0.0005198 0.0004580 0.0004332 0.0005198
265.1019876 0.0004290 0.0004600 0.0003917 0.0004663 0.0004352
265.1117509 0.0005265 0.0005079 0.0005760 0.0004831 0.0005017
265.1215542 0.0003691 0.0004798 0.0004736 0.0004490 0.0003875
265.1313575 0.0005140 0.0005446 0.0004467 0.0005385 0.0005262
265.1411207 0.0006201 0.0006201 0.0005106 0.0006201 0.0005775
265.1509240 0.0004128 0.0004614 0.0004431 0.0004796 0.0004735
265.1606873 0.0004689 0.0005176 0.0004932 0.0004689 0.0004689
265.1704906 0.0004564 0.0004747 0.0004138 0.0004686 0.0006329
