# wl(nm) oob_tx(%)
3.030379300000000171e+02 5.418693276452948154e-02
3.030588300000000004e+02 5.326293485928907528e-02
3.030797400000000152e+02 5.186298785520575272e-02
3.031006399999999985e+02 5.093874743603914873e-02
3.031215799999999945e+02 4.983515836571294350e-02
3.031424799999999777e+02 4.883109249871427776e-02
3.031633899999999926e+02 4.781273589399701734e-02
3.031842899999999759e+02 4.686533568212957607e-02
3.032051900000000160e+02 4.604601383291765521e-02
3.032261300000000119e+02 4.513756925787592439e-02
3.032470299999999952e+02 4.425125689018111902e-02
3.032679400000000101e+02 4.332680704257131643e-02
3.032888399999999933e+02 4.261852768476731557e-02
3.033097500000000082e+02 4.183160403406283728e-02
3.033306499999999915e+02 4.098234211754352152e-02
3.033515600000000063e+02 4.026386371873867664e-02
3.033724599999999896e+02 3.953383331521805044e-02
3.033933999999999855e+02 3.890194717061187801e-02
3.034142999999999688e+02 3.822129942036508327e-02
3.034352099999999837e+02 3.758584867547758168e-02
3.034561099999999669e+02 3.690700375910012376e-02
3.034770100000000070e+02 3.642726156227393125e-02
3.034979199999999651e+02 3.578963556760238196e-02
3.035188200000000052e+02 3.508842772193459386e-02
3.035397299999999632e+02 3.449550787291128656e-02
3.035606300000000033e+02 3.401790188729915398e-02
3.035815399999999613e+02 3.341438746745281629e-02
3.036024400000000014e+02 3.287432947445133313e-02
3.036233500000000163e+02 3.229280746334538266e-02
3.036442499999999995e+02 3.182747828733959589e-02
3.036651600000000144e+02 3.130710485222154560e-02
3.036860599999999977e+02 3.080651484372216170e-02
3.037069599999999809e+02 3.033379129679592348e-02
3.037278699999999958e+02 2.994097148140245981e-02
3.037487699999999791e+02 2.949673016775661641e-02
3.037696799999999939e+02 2.900721691810779351e-02
3.037905799999999772e+02 2.860058281364202121e-02
3.038114899999999921e+02 2.817626520845629631e-02
3.038323899999999753e+02 2.787923577258881805e-02
3.038532999999999902e+02 2.741456904751763887e-02
3.038741999999999734e+02 2.700286782040924385e-02
3.038951099999999883e+02 2.666968210666175940e-02
3.039160099999999716e+02 2.623480488497853536e-02
3.039369100000000117e+02 2.592837915920909869e-02
3.039577899999999886e+02 2.554647690569611385e-02
3.039786899999999719e+02 2.517934926352697125e-02
3.039995999999999867e+02 2.487083456069724002e-02
3.040204999999999700e+02 2.459534195448724592e-02
3.040414099999999848e+02 2.417963456236272429e-02
3.040623099999999681e+02 2.384939872819996295e-02
3.040832199999999830e+02 2.351102152042854401e-02
3.041040899999999851e+02 2.322501830118386956e-02
3.041249899999999684e+02 2.311099937380551445e-02
3.041458999999999833e+02 2.271522332578265746e-02
3.041667999999999665e+02 2.235298481855530275e-02
3.041877099999999814e+02 2.211985842251509154e-02
3.042086099999999647e+02 2.185798442697589952e-02
3.042294899999999984e+02 2.155670874175344420e-02
3.042503899999999817e+02 2.127823384815175772e-02
3.042712999999999965e+02 2.107608819540879655e-02
3.042921999999999798e+02 2.079643755258375054e-02
3.043130699999999820e+02 2.059554849114392586e-02
3.043339799999999968e+02 2.031669182486186068e-02
3.043548799999999801e+02 2.010201312392576739e-02
3.043757899999999950e+02 1.986450750122258427e-02
3.043966599999999971e+02 1.966210102721102984e-02
3.044175700000000120e+02 1.944340446773992065e-02
3.044384699999999953e+02 1.926270372812344950e-02
3.044593399999999974e+02 1.907180373137952814e-02
3.044802500000000123e+02 1.882083180199109126e-02
3.045011499999999955e+02 1.867629696506702131e-02
3.045220299999999725e+02 1.841747761235409953e-02
3.045429300000000126e+02 1.823400444023321604e-02
3.045638399999999706e+02 1.803166370078124539e-02
3.045847099999999728e+02 1.779282689387161331e-02
3.046056199999999876e+02 1.762711553371778747e-02
3.046265199999999709e+02 1.745786980945038258e-02
3.046473899999999730e+02 1.728432396766921286e-02
3.046682999999999879e+02 1.708299241148064293e-02
3.046891999999999712e+02 1.696676249558682834e-02
3.047100800000000049e+02 1.680267852845936452e-02
3.047309799999999882e+02 1.661005085129598630e-02
3.047518599999999651e+02 1.636827707768201759e-02
3.047727600000000052e+02 1.625242642795428349e-02
3.047936699999999632e+02 1.613493173858576019e-02
3.048145399999999654e+02 1.603431496561893640e-02
3.048354400000000055e+02 1.576410676124221505e-02
3.048563199999999824e+02 1.562377043774122384e-02
3.048772199999999657e+02 1.554254132095238793e-02
3.048980999999999995e+02 1.536197776734842847e-02
3.049189999999999827e+02 1.529544619654689235e-02
3.049398699999999849e+02 1.515402999424060072e-02
3.049607799999999997e+02 1.492728187965117019e-02
3.049816500000000019e+02 1.479581450266682745e-02
3.050025600000000168e+02 1.467542811628833044e-02
3.050234299999999621e+02 1.451515336881240362e-02
3.050443399999999770e+02 1.443130032028927534e-02
3.050652099999999791e+02 1.432577626110754544e-02
3.050861099999999624e+02 1.412192657460424258e-02
3.051069899999999961e+02 1.402546399506393072e-02
3.051278899999999794e+02 1.391621375282719314e-02
3.051487700000000132e+02 1.381111298387549882e-02
3.051696400000000153e+02 1.367945854392582823e-02
3.051905499999999734e+02 1.355154997201486224e-02
3.052114199999999755e+02 1.338747584126278624e-02
3.052323200000000156e+02 1.334946128172389591e-02
3.052531999999999925e+02 1.322720403022669897e-02
3.052740699999999947e+02 1.309817817387880744e-02
3.052949800000000096e+02 1.293332081057993639e-02
3.053158500000000117e+02 1.285971823462642681e-02
3.053367599999999698e+02 1.274607096789949143e-02
3.053576299999999719e+02 1.257730859458306739e-02
3.053784999999999741e+02 1.245056699462870724e-02
3.053994099999999889e+02 1.243812869231997534e-02
3.054202799999999911e+02 1.234049828258808497e-02
3.054411599999999680e+02 1.224611072676636166e-02
3.054620600000000081e+02 1.208778795872397782e-02
3.054829399999999850e+02 1.199131934095871467e-02
3.055038099999999872e+02 1.197099224518963743e-02
3.055246799999999894e+02 1.179950365208038560e-02
3.055455900000000042e+02 1.171884624183869121e-02
3.055664600000000064e+02 1.158052060186098332e-02
3.055873399999999833e+02 1.152742549491179470e-02
3.056082399999999666e+02 1.144301571601274818e-02
3.056291099999999687e+02 1.123313089308391501e-02
3.056499900000000025e+02 1.119238025203647159e-02
3.056708600000000047e+02 1.117045065901975734e-02
3.056917699999999627e+02 1.100990637282948936e-02
3.057126399999999649e+02 1.091521715348429955e-02
3.057335099999999670e+02 1.086232121410634494e-02
3.057543900000000008e+02 1.078191561258703968e-02
3.057752600000000029e+02 1.069722518374136878e-02
3.057961699999999610e+02 1.059263428404385969e-02
3.058170399999999631e+02 1.053975057607952313e-02
3.058379199999999969e+02 1.049731577973059791e-02
3.058587899999999991e+02 1.038860565284098134e-02
3.058796600000000012e+02 1.029316130374840869e-02
3.059005399999999781e+02 1.024702573520601574e-02
3.059214099999999803e+02 1.019187324392940332e-02
3.059423199999999952e+02 1.007584202128822097e-02
3.059631899999999973e+02 1.005343014543659368e-02
3.059840599999999995e+02 9.960359701424309486e-03
3.060049399999999764e+02 9.832174798068384763e-03
3.060258099999999786e+02 9.772436893539142647e-03
3.060466900000000123e+02 9.665313987221587494e-03
3.060675600000000145e+02 9.647875795876521138e-03
3.060884300000000167e+02 9.553505582797479009e-03
3.061093099999999936e+02 9.481431584765285039e-03
3.061301799999999957e+02 9.471715029569477418e-03
3.061510599999999727e+02 9.365778851828397700e-03
3.061719299999999748e+02 9.237261341712854276e-03
3.061928300000000149e+02 9.188188705234159176e-03
3.062137099999999919e+02 9.171598904806729097e-03
3.062345799999999940e+02 9.037355029154831715e-03
3.062554599999999709e+02 8.980904005658074327e-03
3.062763299999999731e+02 8.942608038993580394e-03
3.062972100000000069e+02 8.898712569527884517e-03
3.063180800000000090e+02 8.799890322691208272e-03
3.063389500000000112e+02 8.740042130476159341e-03
3.063598000000000070e+02 8.635460919976089417e-03
3.063806700000000092e+02 8.638666623820389148e-03
3.064015400000000113e+02 8.584422115929933594e-03
3.064224199999999882e+02 8.506246279427321852e-03
3.064432899999999904e+02 8.457117424777360962e-03
3.064641699999999673e+02 8.374627391903586779e-03
3.064850399999999695e+02 8.366740716152150717e-03
3.065059099999999717e+02 8.262580420353042576e-03
3.065267900000000054e+02 8.195284648305553934e-03
3.065476600000000076e+02 8.175803603718594798e-03
3.065685399999999845e+02 8.117111023189921976e-03
3.065894099999999867e+02 8.008905405606744562e-03
3.066102500000000077e+02 7.981589462905364085e-03
3.066311299999999846e+02 7.922684385890027547e-03
3.066519999999999868e+02 7.876730437725392581e-03
3.066728799999999637e+02 7.792752435235136138e-03
3.066937499999999659e+02 7.775729451401689786e-03
3.067146199999999681e+02 7.676711356666752681e-03
3.067354699999999639e+02 7.667650833591492521e-03
3.067563399999999660e+02 7.619360781412369207e-03
3.067772199999999998e+02 7.556383513498669650e-03
3.067980900000000020e+02 7.479995948546541359e-03
3.068189600000000041e+02 7.438456083476851707e-03
3.068398099999999999e+02 7.389173991086249275e-03
3.068606800000000021e+02 7.336071616640337315e-03
3.068815599999999790e+02 7.286291994804528112e-03
3.069024299999999812e+02 7.281821716423401460e-03
3.069232700000000023e+02 7.159496457431411762e-03
3.069441499999999792e+02 7.152324001201437222e-03
3.069650199999999813e+02 7.088395123895848381e-03
3.069859000000000151e+02 7.032156498723650395e-03
3.070067399999999793e+02 6.994631405234902344e-03
3.070276099999999815e+02 6.979388770433547252e-03
3.070484900000000152e+02 6.937989836863708848e-03
3.070693299999999795e+02 6.893698121724302699e-03
3.070901999999999816e+02 6.825303441858912752e-03
3.071110800000000154e+02 6.803624368449621811e-03
3.071319199999999796e+02 6.804003186906226047e-03
3.071528000000000134e+02 6.681996539353945129e-03
3.071736700000000155e+02 6.675546371561707701e-03
3.071945099999999798e+02 6.603820515371605464e-03
3.072153900000000135e+02 6.594978512211656374e-03
3.072362600000000157e+02 6.547042108838467198e-03
3.072570999999999799e+02 6.457650137467289830e-03
3.072779800000000137e+02 6.488727263700734549e-03
3.072988500000000158e+02 6.415814114791053117e-03
3.073197000000000116e+02 6.372867645996736080e-03
3.073405700000000138e+02 6.348221157426946724e-03
3.073614099999999780e+02 6.267192919507234665e-03
3.073822900000000118e+02 6.252731395588536842e-03
3.074031299999999760e+02 6.200098570724493947e-03
3.074240100000000098e+02 6.189865298268121263e-03
3.074448499999999740e+02 6.155755405291566534e-03
3.074657199999999762e+02 6.131972128888533817e-03
3.074866000000000099e+02 6.090535989251995644e-03
3.075074399999999741e+02 6.014742014742014906e-03
3.075283099999999763e+02 6.006684092759173588e-03
3.075491599999999721e+02 5.931647509578544253e-03
3.075700299999999743e+02 5.935790297627441606e-03
3.075908799999999701e+02 5.906733422804533520e-03
3.076117499999999723e+02 5.859031649343224811e-03
3.076325899999999933e+02 5.799986075446506711e-03
3.076534399999999891e+02 5.762832869279646379e-03
3.076743099999999913e+02 5.749115074003655589e-03
3.076951500000000124e+02 5.698326300124354274e-03
3.077160299999999893e+02 5.653303978228297125e-03
3.077368700000000104e+02 5.644450968878450201e-03
3.077577499999999873e+02 5.650358638333526085e-03
3.077785900000000083e+02 5.601233299075025762e-03
3.077994299999999726e+02 5.559771831468650685e-03
3.078203100000000063e+02 5.511750060105215232e-03
3.078411499999999705e+02 5.523116586673189853e-03
3.078620199999999727e+02 5.484598813644114140e-03
3.078828699999999685e+02 5.412447083737255762e-03
3.079037099999999896e+02 5.413323918856952598e-03
3.079245899999999665e+02 5.397180904155611178e-03
3.079454299999999876e+02 5.347064146104937507e-03
3.079662700000000086e+02 5.344839810791375545e-03
3.079871499999999855e+02 5.303457888529473224e-03
3.080079900000000066e+02 5.255707097671860270e-03
3.080288299999999708e+02 5.247607815482632429e-03
3.080497100000000046e+02 5.191011417797522856e-03
3.080705499999999688e+02 5.194028644728601943e-03
3.080913899999999899e+02 5.177099612727103541e-03
3.081122399999999857e+02 5.108801159146541919e-03
3.081331099999999878e+02 5.098079465800484274e-03
3.081539599999999837e+02 5.068608964047817758e-03
3.081748000000000047e+02 5.044133152583220488e-03
3.081956399999999689e+02 5.031537649011618742e-03
3.082165200000000027e+02 4.998113767889104941e-03
3.082373599999999669e+02 4.962751290920940604e-03
3.082581999999999880e+02 4.900507406202166648e-03
3.082790499999999838e+02 4.912563992874170900e-03
3.082999199999999860e+02 4.888650744435546654e-03
3.083207600000000070e+02 4.877041705000311096e-03
3.083416100000000029e+02 4.836824237765821773e-03
3.083624499999999671e+02 4.796669024243077964e-03
3.083832999999999629e+02 4.795233480492445619e-03
3.084041399999999840e+02 4.763668072195611884e-03
3.084250099999999861e+02 4.745498690636561732e-03
3.084458599999999819e+02 4.709784806083439426e-03
3.084667000000000030e+02 4.707422281719469970e-03
3.084875399999999672e+02 4.689482619962470275e-03
3.085083899999999630e+02 4.630241937886126619e-03
3.085292299999999841e+02 4.613955551858476764e-03
3.085500700000000052e+02 4.578947055924666686e-03
3.085709200000000010e+02 4.568641285765389672e-03
3.085917900000000031e+02 4.564332561156961982e-03
3.086126299999999674e+02 4.485695860483702134e-03
3.086334799999999632e+02 4.494745798514254362e-03
3.086543199999999842e+02 4.472157372656796956e-03
3.086751699999999801e+02 4.429660495288603728e-03
3.086960100000000011e+02 4.431420142280634474e-03
3.087168499999999653e+02 4.399919571362675454e-03
3.087376999999999612e+02 4.379918161787850484e-03
3.087585399999999822e+02 4.380247991239504847e-03
3.087793800000000033e+02 4.327844867763573633e-03
3.088002299999999991e+02 4.342629716633990625e-03
3.088210699999999633e+02 4.281449726439010180e-03
3.088419099999999844e+02 4.280939077586629928e-03
3.088627599999999802e+02 4.219523325479503789e-03
3.088836000000000013e+02 4.178655493373182456e-03
3.089044399999999655e+02 4.203145526984109273e-03
3.089252899999999613e+02 4.168472171798206193e-03
3.089461299999999824e+02 4.128814314786902889e-03
3.089669700000000034e+02 4.115945086868947125e-03
3.089878199999999993e+02 4.088695156294551783e-03
3.090086599999999635e+02 4.071890411814415786e-03
3.090294700000000034e+02 4.057987992385415042e-03
3.090503199999999993e+02 3.992737649533273196e-03
3.090711599999999635e+02 3.995877331155320289e-03
3.090919999999999845e+02 3.974192244065635413e-03
3.091128499999999804e+02 3.952130220710435918e-03
3.091336900000000014e+02 3.947064632601310005e-03
3.091545399999999972e+02 3.928071982326392965e-03
3.091753799999999615e+02 3.886658520975155243e-03
3.091961900000000014e+02 3.901180456795592857e-03
3.092170399999999972e+02 3.840529963658083530e-03
3.092378799999999615e+02 3.821196827685652449e-03
3.092587199999999825e+02 3.817996693805337551e-03
3.092795699999999783e+02 3.782840925150471410e-03
3.093004099999999994e+02 3.790116221720638001e-03
3.093212199999999825e+02 3.731719033040297590e-03
3.093420699999999783e+02 3.666259816226424394e-03
3.093629099999999994e+02 3.698848729483189372e-03
3.093837499999999636e+02 3.679724808547846400e-03
3.094045699999999783e+02 3.641988814549531207e-03
3.094254099999999994e+02 3.644280973217495050e-03
3.094462499999999636e+02 3.604290198478453736e-03
3.094671000000000163e+02 3.598148929163609566e-03
3.094879099999999994e+02 3.591131586524618381e-03
3.095087499999999636e+02 3.577653884664095535e-03
3.095296000000000163e+02 3.538262832526569736e-03
3.095504399999999805e+02 3.548728915050864633e-03
3.095712499999999636e+02 3.482598448619088436e-03
3.095921000000000163e+02 3.511037218594251913e-03
3.096129399999999805e+02 3.483783309288816625e-03
3.096337499999999636e+02 3.453517728958217705e-03
3.096546000000000163e+02 3.431638656982801371e-03
3.096754399999999805e+02 3.404757149514488906e-03
3.096962499999999636e+02 3.372596510870682403e-03
3.097171000000000163e+02 3.370946681795633938e-03
3.097379399999999805e+02 3.378024629532676293e-03
3.097587499999999636e+02 3.323246801507670749e-03
3.097796000000000163e+02 3.319184995195617518e-03
3.098004099999999994e+02 3.291703852763898114e-03
3.098212499999999636e+02 3.300113745075440932e-03
3.098421000000000163e+02 3.288813839763822088e-03
3.098629099999999994e+02 3.246685988591401471e-03
3.098837499999999636e+02 3.234572361983048365e-03
3.099045699999999783e+02 3.193793024301499073e-03
3.099254099999999994e+02 3.184353239297984649e-03
3.099462199999999825e+02 3.165428175991496628e-03
3.099670699999999783e+02 3.172723153772543866e-03
3.099878799999999615e+02 3.157579836960587409e-03
3.100087199999999825e+02 3.124298603941285182e-03
3.100295399999999972e+02 3.123381806693549360e-03
3.100503799999999615e+02 3.082847328230046546e-03
3.100711900000000014e+02 3.069507864028412150e-03
3.100920399999999972e+02 3.070711602086020637e-03
3.101128499999999804e+02 3.063851458250249626e-03
3.101336900000000014e+02 3.034194504728311269e-03
3.101544999999999845e+02 3.009140911619126967e-03
3.101753499999999804e+02 3.029038624189456155e-03
3.101961599999999635e+02 2.959342818695209071e-03
3.102169999999999845e+02 2.963279632796327577e-03
3.102378199999999993e+02 2.926956456959809490e-03
3.102586599999999635e+02 2.929722470904208044e-03
3.102794700000000034e+02 2.910606800521649013e-03
3.103002899999999613e+02 2.914932032170941545e-03
3.103211299999999824e+02 2.875686916854410229e-03
3.103419399999999655e+02 2.851090287007770115e-03
3.103627899999999613e+02 2.871904985573374425e-03
3.103836000000000013e+02 2.852790008538279905e-03
3.104044099999999844e+02 2.844704520370235599e-03
3.104252599999999802e+02 2.837688469374251374e-03
3.104460699999999633e+02 2.780647142577961830e-03
3.104668800000000033e+02 2.795746895679976796e-03
3.104877299999999991e+02 2.789558424907407144e-03
3.105085399999999822e+02 2.740508983480491496e-03
3.105293499999999653e+02 2.743954470241673129e-03
3.105501999999999612e+02 2.719433798411556320e-03
3.105710100000000011e+02 2.724822892068343248e-03
3.105918199999999842e+02 2.733442893884107348e-03
3.106126299999999674e+02 2.701698868658955737e-03
3.106334799999999632e+02 2.674566605712634746e-03
3.106542900000000031e+02 2.677263085743926754e-03
3.106750999999999863e+02 2.663382740155617080e-03
3.106959200000000010e+02 2.633909177457966974e-03
3.107167599999999652e+02 2.633923383816864829e-03
3.107375700000000052e+02 2.602103852152186196e-03
3.107583899999999630e+02 2.626881038397543573e-03
3.107792000000000030e+02 2.609518434288939353e-03
3.108000399999999672e+02 2.589719219916155907e-03
3.108208599999999819e+02 2.563649872369224043e-03
3.108416699999999651e+02 2.562759487668650211e-03
3.108624800000000050e+02 2.545450531498018656e-03
3.108832999999999629e+02 2.537385059214844907e-03
3.109041100000000029e+02 2.541445391977553529e-03
3.109249499999999671e+02 2.498506447551033724e-03
3.109457600000000070e+02 2.500330440146275156e-03
3.109665799999999649e+02 2.466347225724864391e-03
3.109873900000000049e+02 2.469311471462268606e-03
3.110081999999999880e+02 2.471389045232903845e-03
3.110290200000000027e+02 2.462027925847279797e-03
3.110498299999999858e+02 2.419675880688193417e-03
3.110706399999999689e+02 2.412692862450281899e-03
3.110914599999999837e+02 2.428985064975168300e-03
3.111122699999999668e+02 2.422855066539492466e-03
3.111331099999999878e+02 2.382777044030284612e-03
3.111539300000000026e+02 2.400851868524434517e-03
3.111747399999999857e+02 2.369188986160469194e-03
3.111955499999999688e+02 2.350265352539802725e-03
3.112163600000000088e+02 2.341351833969022942e-03
3.112371799999999666e+02 2.334908498528109541e-03
3.112579900000000066e+02 2.339736159705861629e-03
3.112787999999999897e+02 2.334098906273025537e-03
3.112996200000000044e+02 2.315794751677035645e-03
3.113204299999999876e+02 2.306802600694686425e-03
3.113412399999999707e+02 2.269150427790654189e-03
3.113620500000000106e+02 2.274524113604573655e-03
3.113828699999999685e+02 2.269078988392705682e-03
3.114036800000000085e+02 2.268694753064998300e-03
3.114244899999999916e+02 2.244035271558207038e-03
3.114453100000000063e+02 2.237441948124915120e-03
3.114660900000000083e+02 2.205777815689954294e-03
3.114868999999999915e+02 2.217647924456713545e-03
3.115077200000000062e+02 2.215300883356542336e-03
3.115285299999999893e+02 2.180039743637555115e-03
3.115493399999999724e+02 2.190846782481731085e-03
3.115701500000000124e+02 2.182540736687192326e-03
3.115909699999999702e+02 2.150697122515574534e-03
3.116117800000000102e+02 2.127030181934767838e-03
3.116325899999999933e+02 2.122680517579327540e-03
3.116533799999999701e+02 2.113253206988367685e-03
3.116741900000000101e+02 2.100356611349788339e-03
3.116949999999999932e+02 2.078784020093275321e-03
3.117158099999999763e+02 2.084386763301309016e-03
3.117366299999999910e+02 2.083300541287371865e-03
3.117574399999999741e+02 2.073030568238134943e-03
3.117782199999999762e+02 2.062529376715643934e-03
3.117990399999999909e+02 2.032840895150973479e-03
3.118198499999999740e+02 2.029505729037827094e-03
3.118406600000000140e+02 2.004743836341150217e-03
3.118614400000000160e+02 2.007349081364829656e-03
3.118822599999999738e+02 1.967614451089427004e-03
3.119030700000000138e+02 1.996233521657250418e-03
3.119238799999999969e+02 1.962561177257337967e-03
3.119446699999999737e+02 1.972626487159054309e-03
3.119654800000000137e+02 1.934478894543839502e-03
3.119862899999999968e+02 1.954400798482465711e-03
3.120070999999999799e+02 1.939611973025309787e-03
3.120278900000000135e+02 1.901743264659271071e-03
3.120486999999999966e+02 1.897274360242626537e-03
3.120695099999999798e+02 1.900461590214703490e-03
3.120903000000000134e+02 1.878907910700027949e-03
3.121111099999999965e+02 1.885987281035003205e-03
3.121319199999999796e+02 1.853165623225330001e-03
3.121526999999999816e+02 1.841799614683389125e-03
3.121735199999999963e+02 1.852072940944411977e-03
3.121943299999999795e+02 1.851621464709297428e-03
3.122151099999999815e+02 1.821245103207334804e-03
3.122359299999999962e+02 1.818100274957480406e-03
3.122567099999999982e+02 1.809489290460656891e-03
3.122775199999999813e+02 1.789635201669775204e-03
3.122983299999999645e+02 1.799209708994845653e-03
3.123191199999999981e+02 1.797076910899811624e-03
3.123399299999999812e+02 1.756664811034824164e-03
3.123607099999999832e+02 1.779192679262965289e-03
3.123815299999999979e+02 1.772718087820782931e-03
3.124023099999999999e+02 1.738206848657536342e-03
3.124231199999999831e+02 1.753989607508883112e-03
3.124438999999999851e+02 1.743128640032696368e-03
3.124647199999999998e+02 1.737119941072963122e-03
3.124855299999999829e+02 1.719166419267767910e-03
3.125063099999999849e+02 1.720377296067587478e-03
3.125270899999999870e+02 1.709183195190834385e-03
3.125479100000000017e+02 1.709044372951008025e-03
3.125686900000000037e+02 1.687832549065591175e-03
3.125894999999999868e+02 1.696592102526115874e-03
3.126102799999999888e+02 1.694155976379556339e-03
3.126311000000000035e+02 1.698655540101993381e-03
3.126518800000000056e+02 1.669628911509667699e-03
3.126726899999999887e+02 1.673705061744004815e-03
3.126934799999999655e+02 1.690124722450883285e-03
3.127142900000000054e+02 1.671952541596805801e-03
3.127350700000000074e+02 1.667950867968998182e-03
3.127558500000000095e+02 1.658863327681185358e-03
3.127766699999999673e+02 1.647728229214012784e-03
3.127974499999999694e+02 1.670553046129048032e-03
3.128182299999999714e+02 1.642757360842467566e-03
3.128390400000000113e+02 1.633722731988628343e-03
3.128598299999999881e+02 1.637252531764579700e-03
3.128806399999999712e+02 1.618607977090882801e-03
3.129014199999999732e+02 1.621999627704800301e-03
3.129222100000000069e+02 1.605751667940412061e-03
3.129430199999999900e+02 1.609595977349154421e-03
3.129637999999999920e+02 1.620468940733653645e-03
3.129845799999999940e+02 1.585886610776684113e-03
3.130053699999999708e+02 1.611970061507628530e-03
3.130261800000000108e+02 1.616040300922450381e-03
3.130469600000000128e+02 1.593448566708259443e-03
3.130677400000000148e+02 1.583937201079231713e-03
3.130885599999999727e+02 1.578933354634288978e-03
3.131093399999999747e+02 1.567337171913557202e-03
3.131301199999999767e+02 1.575470522248535472e-03
3.131508999999999787e+02 1.567598546360435101e-03
3.131717199999999934e+02 1.567026053468123818e-03
3.131924999999999955e+02 1.545941902505921671e-03
3.132132799999999975e+02 1.555477196763892494e-03
3.132340599999999995e+02 1.557595025293423766e-03
3.132548499999999763e+02 1.525745715678181007e-03
3.132756600000000162e+02 1.559800090384666840e-03
3.132964399999999614e+02 1.530382447127068279e-03
3.133172199999999634e+02 1.516293709993122608e-03
3.133380099999999970e+02 1.529045943844947872e-03
3.133587899999999991e+02 1.531290841169055455e-03
3.133795700000000011e+02 1.507138165854332969e-03
3.134003500000000031e+02 1.511727731125606057e-03
3.134211699999999610e+02 1.491294747891554889e-03
3.134419499999999630e+02 1.481087575211478564e-03
3.134627299999999650e+02 1.493833078815015461e-03
3.134835099999999670e+02 1.476778644725955120e-03
3.135043000000000006e+02 1.484898843333250576e-03
3.135250800000000027e+02 1.485326702528489296e-03
3.135458600000000047e+02 1.471205562114653170e-03
3.135666400000000067e+02 1.476790112444186735e-03
3.135874299999999835e+02 1.460874358898634580e-03
3.136082099999999855e+02 1.465889560645083477e-03
3.136289899999999875e+02 1.458950193043218871e-03
3.136497699999999895e+02 1.437022991385394173e-03
3.136705599999999663e+02 1.460479401045270981e-03
3.136913399999999683e+02 1.417328267222558785e-03
3.137121199999999703e+02 1.425926564781914048e-03
3.137328999999999724e+02 1.427075150562974720e-03
3.137536900000000060e+02 1.433542858744265474e-03
3.137744700000000080e+02 1.429374131285549455e-03
3.137952500000000100e+02 1.415260846365390532e-03
3.138160300000000120e+02 1.417369143305234353e-03
3.138368199999999888e+02 1.560835076364497408e-03
3.138575999999999908e+02 1.488620201482707432e-03
3.138783799999999928e+02 1.395718618415240893e-03
3.138991599999999949e+02 1.383185649448887130e-03
3.139199499999999716e+02 1.377465927522640099e-03
3.139407299999999736e+02 1.376360146479833121e-03
3.139615099999999757e+02 1.359384367736795381e-03
3.139822899999999777e+02 1.351649591219181807e-03
3.140030499999999734e+02 1.372173259042861783e-03
3.140238299999999754e+02 1.361903269612451967e-03
3.140446099999999774e+02 1.352620948602367788e-03
3.140653899999999794e+02 1.336885349883388434e-03
3.140861800000000130e+02 1.335421969845310445e-03
3.141069600000000150e+02 1.349631630528589634e-03
3.141277400000000171e+02 1.351130624538570248e-03
3.141484899999999811e+02 1.340324350688940286e-03
3.141692800000000148e+02 1.331735511588284012e-03
3.141900600000000168e+02 1.315947739190080927e-03
3.142108399999999619e+02 1.303228304062747445e-03
3.142316199999999640e+02 1.317216723009947228e-03
3.142523699999999849e+02 1.315047477894299181e-03
3.142731599999999617e+02 1.330388496895542564e-03
3.142939399999999637e+02 1.313514038667055453e-03
3.143147199999999657e+02 1.304313333106665168e-03
3.143354699999999866e+02 1.322137032980406522e-03
3.143562599999999634e+02 1.299021037014001052e-03
3.143770399999999654e+02 1.305656011350158317e-03
3.143978199999999674e+02 1.289134438305709375e-03
3.144185699999999883e+02 1.268706954585469351e-03
3.144393599999999651e+02 1.275870701002123665e-03
3.144601399999999671e+02 1.274708405594337677e-03
3.144808899999999880e+02 1.263243290227248532e-03
3.145016699999999901e+02 1.253221291224066673e-03
3.145224599999999668e+02 1.251847456018886874e-03
3.145432099999999878e+02 1.280691302052303126e-03
3.145639899999999898e+02 1.262622609880793573e-03
3.145847699999999918e+02 1.249412824399385872e-03
3.146055200000000127e+02 1.252140548753009506e-03
3.146263099999999895e+02 1.242512077294685930e-03
3.146470600000000104e+02 1.240953391874939984e-03
3.146678400000000124e+02 1.256555961640282073e-03
3.146886200000000144e+02 1.225918035966460382e-03
3.147093800000000101e+02 1.242711481148739633e-03
3.147301600000000121e+02 1.239664776659616958e-03
3.147509099999999762e+02 1.203070895933409587e-03
3.147716899999999782e+02 1.213042613654587544e-03
3.147924399999999991e+02 1.211231418608918909e-03
3.148132299999999759e+02 1.215795720655695692e-03
3.148340099999999779e+02 1.200369344413665731e-03
3.148547599999999989e+02 1.214146154613723232e-03
3.148755400000000009e+02 1.199004999061773673e-03
3.148962999999999965e+02 1.206198824228389872e-03
3.149170799999999986e+02 1.199052330758424920e-03
3.149378299999999626e+02 1.193658608509465041e-03
3.149586099999999647e+02 1.206671463733051397e-03
3.149793599999999856e+02 1.186681174082628715e-03
3.150001199999999812e+02 1.184350475752436391e-03
3.150208999999999833e+02 1.173414117398932383e-03
3.150416500000000042e+02 1.178725443219933019e-03
3.150624300000000062e+02 1.175330821151485822e-03
3.150831900000000019e+02 1.160917890573920841e-03
3.151039700000000039e+02 1.152312293887568315e-03
3.151247199999999680e+02 1.174838555369528892e-03
3.151454699999999889e+02 1.152135572425427683e-03
