# wl center_tx left_tx right_tx top_tx bottom_tx
375.2205311 0.2024560 0.2117936 0.2049858 0.2074232 0.2049275
375.2411188 0.2028388 0.2122834 0.2055283 0.2082501 0.2052353
375.2617066 0.2031320 0.2123113 0.2056899 0.2087944 0.2059663
375.2823244 0.2025730 0.2121348 0.2053291 0.2086556 0.2055573
375.3029121 0.2029758 0.2122623 0.2057450 0.2086080 0.2058368
375.3234999 0.2031781 0.2127716 0.2056026 0.2084911 0.2059681
375.3440877 0.2022645 0.2113675 0.2044900 0.2072566 0.2055544
375.3646754 0.2037498 0.2135033 0.2064931 0.2088018 0.2070537
375.3852932 0.2024326 0.2124502 0.2046379 0.2076771 0.2060316
375.4058810 0.2027033 0.2130964 0.2053195 0.2082433 0.2067894
375.4264687 0.2031970 0.2130808 0.2054718 0.2087471 0.2063622
375.4470565 0.2033930 0.2139413 0.2063367 0.2089713 0.2072501
375.4676343 0.2029411 0.2130809 0.2054423 0.2077804 0.2067425
375.4882221 0.2043060 0.2146318 0.2067533 0.2093367 0.2082393
375.5088098 0.2040557 0.2142757 0.2059663 0.2086755 0.2078989
375.5294276 0.2043944 0.2150884 0.2068601 0.2095065 0.2085788
375.5500154 0.2042129 0.2146442 0.2068467 0.2094944 0.2085486
375.5706031 0.2046808 0.2157801 0.2072336 0.2103345 0.2095123
375.5911909 0.2051007 0.2157214 0.2075140 0.2100512 0.2098992
375.6117787 0.2051549 0.2159614 0.2072134 0.2100820 0.2092358
375.6323665 0.2052977 0.2165220 0.2079501 0.2103403 0.2100160
375.6529542 0.2055210 0.2167950 0.2082814 0.2106582 0.2105290
375.6735420 0.2059067 0.2169028 0.2079813 0.2112799 0.2106669
375.6941298 0.2065128 0.2175885 0.2090815 0.2114639 0.2116740
375.7147176 0.2068724 0.2181914 0.2093860 0.2123065 0.2112013
375.7353054 0.2076569 0.2186255 0.2098996 0.2123136 0.2123535
375.7558931 0.2085168 0.2200936 0.2109415 0.2135678 0.2130709
375.7764809 0.2081177 0.2193886 0.2105590 0.2130443 0.2126065
375.7970587 0.2096138 0.2211910 0.2116305 0.2146325 0.2140221
