# wl 	 %tx
 216.26341  0.32465
 216.28482  0.32509
 216.30625  0.32727
 216.32768  0.32647
 216.34911  0.32525
 216.37054  0.32406
 216.39196  0.32478
 216.41338  0.32563
 216.43481  0.32510
 216.45624  0.32781
 216.47766  0.32568
 216.49908  0.32666
 216.52050  0.32226
 216.54194  0.32318
 216.56336  0.32514
 216.58478  0.32324
 216.60621  0.32353
 216.62762  0.32387
 216.64905  0.32504
 216.67048  0.32392
 216.69190  0.32169
 216.71332  0.31851
 216.73475  0.32088
 216.75617  0.32397
 216.77759  0.32415
 216.79901  0.32232
 216.82043  0.32214
 216.84185  0.32152
 216.86328  0.32322
 216.88469  0.32719
 216.90612  0.32456
 216.92754  0.32924
 216.94896  0.32755
 216.97038  0.32396
 216.99181  0.32918
 217.01322  0.33146
 217.03465  0.33123
 217.05606  0.32972
 217.07748  0.33228
 217.09890  0.33132
 217.12032  0.32998
 217.14174  0.33138
 217.16316  0.32758
 217.18458  0.32714
 217.20600  0.32944
 217.22742  0.32732
 217.24883  0.32764
 217.27026  0.33027
 217.29167  0.33179
 217.31309  0.33251
 217.33450  0.33448
 217.35593  0.33294
 217.37734  0.33446
 217.39876  0.33373
 217.42017  0.33463
 217.44160  0.33287
 217.46301  0.33354
 217.48442  0.33568
 217.50584  0.33672
 217.52725  0.33699
 217.54867  0.33352
 217.57009  0.33701
 217.59151  0.33745
 217.61293  0.33727
 217.63433  0.33603
 217.65575  0.33394
 217.67716  0.33548
 217.69858  0.33274
 217.71999  0.33534
 217.74141  0.33739
 217.76281  0.33659
 217.78423  0.33425
 217.80564  0.34142
 217.82706  0.33404
 217.84848  0.33580
 217.86988  0.33861
 217.89130  0.34230
 217.91271  0.33863
 217.93413  0.33527
 217.95554  0.33644
 217.97695  0.33459
 217.99836  0.33397
 218.01977  0.33208
 218.04118  0.33531
 218.06259  0.33375
 218.08401  0.33182
 218.10542  0.33401
 218.12684  0.33361
 218.14824  0.33253
 218.16965  0.33287
 218.19105  0.33244
 218.21247  0.33152
 218.23389  0.33206
 218.25528  0.33132
 218.27670  0.33387
 218.29811  0.33195
 218.31953  0.33347
 218.34092  0.33479
 218.36234  0.33565
 218.38375  0.33535
 218.40515  0.33351
 218.42657  0.33579
 218.44796  0.33629
 218.46938  0.33735
 218.49079  0.33730
 218.51219  0.33705
 218.53360  0.33662
 218.55500  0.33555
 218.57641  0.33865
 218.59783  0.33825
 218.61923  0.34073
 218.64064  0.33847
 218.66204  0.33989
 218.68345  0.33995
 218.70485  0.34345
 218.72626  0.34046
 218.74766  0.34361
 218.76907  0.34398
 218.79047  0.34092
 218.81188  0.33807
 218.83328  0.34168
 218.85469  0.34454
 218.87609  0.34728
 218.89750  0.34532
 218.91889  0.34933
 218.94031  0.34822
 218.96170  0.34789
 218.98310  0.34751
 219.00452  0.34843
 219.02591  0.35119
 219.04732  0.35206
 219.06873  0.34900
 219.09013  0.35389
 219.11152  0.35039
 219.13292  0.35205
 219.15433  0.35197
 219.17574  0.35112
 219.19714  0.35612
 219.21853  0.35456
 219.23993  0.35612
 219.26134  0.35409
 219.28274  0.35525
 219.30414  0.35259
 219.32554  0.35545
 219.34693  0.35428
 219.36834  0.35174
 219.38974  0.35450
 219.41113  0.35605
 219.43253  0.35563
 219.45394  0.35513
 219.47535  0.35644
 219.49674  0.35625
 219.51814  0.35348
 219.53953  0.35641
 219.56094  0.35573
 219.58234  0.35356
 219.60373  0.35405
 219.62514  0.35679
 219.64653  0.35334
 219.66792  0.35623
 219.68931  0.35250
 219.71071  0.35359
 219.73211  0.35074
 219.75351  0.35166
 219.77491  0.35303
 219.79630  0.35398
 219.81771  0.35038
 219.83910  0.35237
 219.86049  0.35277
 219.88188  0.35450
 219.90328  0.35605
 219.92468  0.35419
 219.94608  0.35411
 219.96746  0.35341
 219.98886  0.35329
 220.01026  0.35415
 220.03164  0.35171
 220.05304  0.35391
 220.07443  0.35388
 220.09584  0.35247
 220.11722  0.35413
 220.13862  0.35273
 220.16002  0.35081
 220.18140  0.35172
 220.20280  0.35255
 220.22418  0.35366
 220.24558  0.35257
 220.26697  0.35137
 220.28836  0.35317
 220.30976  0.35082
 220.33114  0.34946
 220.35254  0.35517
 220.37392  0.35352
 220.39532  0.35400
 220.41670  0.35648
 220.43810  0.35816
 220.45949  0.35660
 220.48088  0.35523
 220.50227  0.35823
 220.52367  0.35612
 220.54505  0.35837
 220.56645  0.35819
 220.58783  0.35636
 220.60921  0.35839
 220.63061  0.35464
 220.65200  0.35429
 220.67339  0.35512
 220.69478  0.35342
 220.71616  0.35346
 220.73755  0.35685
 220.75894  0.35530
 220.78033  0.35547
 220.80171  0.35628
 220.82311  0.35527
 220.84449  0.35596
 220.86587  0.35329
 220.88726  0.35038
 220.90865  0.35163
 220.93004  0.35534
 220.95142  0.35436
 220.97281  0.35308
 220.99419  0.35213
 221.01557  0.35258
 221.03697  0.35002
 221.05835  0.35127
 221.07974  0.35068
 221.10112  0.35188
 221.12250  0.35223
 221.14389  0.35278
 221.16527  0.35274
 221.18666  0.35285
 221.20803  0.35092
 221.22942  0.35214
 221.25080  0.35326
 221.27219  0.35289
 221.29356  0.35303
 221.31495  0.35470
 221.33634  0.35606
 221.35772  0.35821
 221.37910  0.35721
 221.40048  0.35763
 221.42187  0.35923
 221.44325  0.35769
 221.46463  0.35895
 221.48602  0.35861
 221.50740  0.35607
 221.52877  0.35433
 221.55015  0.35476
 221.57154  0.35179
 221.59291  0.35020
 221.61430  0.35126
 221.63567  0.35285
 221.65705  0.35081
 221.67844  0.35343
 221.69982  0.35405
 221.72119  0.35423
 221.74257  0.35662
 221.76395  0.35634
 221.78533  0.35715
 221.80670  0.35761
 221.82809  0.35676
 221.84947  0.35866
 221.87084  0.35828
 221.89222  0.35779
 221.91361  0.35699
 221.93497  0.35607
 221.95636  0.35397
 221.97773  0.35399
 221.99911  0.35272
 222.02048  0.35559
 222.04186  0.35796
 222.06324  0.35526
 222.08461  0.35695
 222.10599  0.35730
 222.12737  0.35807
 222.14874  0.35808
 222.17012  0.35618
 222.19148  0.35838
 222.21287  0.35903
 222.23423  0.35918
 222.25562  0.34190
 222.27698  0.35587
 222.29837  0.35726
 222.31974  0.35676
 222.34110  0.35505
 222.36249  0.35564
 222.38385  0.35797
 222.40522  0.35983
 222.42660  0.35574
 222.44797  0.35607
 222.46935  0.35351
 222.49072  0.35179
 222.51209  0.35273
 222.53346  0.35243
 222.55483  0.35390
 222.57621  0.35514
 222.59758  0.35310
 222.61895  0.35631
 222.64031  0.35288
 222.66169  0.35439
 222.68306  0.35553
 222.70444  0.35590
 222.72580  0.35781
 222.74717  0.36134
 222.76854  0.36096
 222.78991  0.36336
 222.81128  0.36288
 222.83264  0.36175
 222.85401  0.36191
 222.87537  0.35991
 222.89675  0.36028
 222.91812  0.35964
 222.93950  0.36219
 222.96087  0.36070
 222.98222  0.35779
 223.00359  0.35797
 223.02495  0.35995
 223.04632  0.35909
 223.06770  0.36040
 223.08906  0.35844
 223.11043  0.36159
 223.13179  0.36161
 223.15316  0.36191
 223.17453  0.36209
 223.19590  0.36482
 223.21727  0.36599
 223.23862  0.36544
 223.25999  0.36310
 223.28135  0.36395
 223.30273  0.36480
 223.32409  0.36491
 223.34544  0.36654
 223.36682  0.36346
 223.38818  0.36665
 223.40955  0.36794
 223.43090  0.36556
 223.45227  0.36217
 223.47363  0.36452
 223.49499  0.36439
 223.51635  0.36625
 223.53773  0.36987
 223.55908  0.36726
 223.58044  0.36863
 223.60182  0.36655
 223.62316  0.36684
 223.64454  0.36923
 223.66588  0.36862
 223.68726  0.36845
 223.70861  0.36948
 223.72997  0.37074
 223.75133  0.36781
 223.77269  0.36889
 223.79405  0.36658
 223.81541  0.36821
 223.83677  0.36948
 223.85814  0.36982
 223.87949  0.36842
 223.90086  0.36858
 223.92221  0.36460
 223.94358  0.36261
 223.96494  0.36543
 223.98629  0.36701
 224.00766  0.36526
 224.02900  0.36687
 224.05036  0.36431
 224.07172  0.36378
 224.09308  0.36610
 224.11444  0.36610
 224.13580  0.36803
 224.15716  0.36688
 224.17850  0.36687
 224.19986  0.36813
 224.22122  0.36738
 224.24258  0.37068
 224.26394  0.37358
 224.28529  0.37101
 224.30666  0.37075
 224.32800  0.36998
 224.34936  0.36996
 224.37071  0.36867
 224.39207  0.37253
 224.41342  0.36836
 224.43477  0.37008
 224.45613  0.37289
 224.47749  0.37020
 224.49885  0.37063
 224.52019  0.37254
 224.54155  0.37033
 224.56291  0.37254
 224.58425  0.37088
 224.60561  0.36929
 224.62696  0.36877
 224.64832  0.37047
 224.66966  0.37332
 224.69102  0.36949
 224.71238  0.36898
 224.73371  0.37127
 224.75507  0.36957
 224.77641  0.36637
 224.79777  0.37201
 224.81912  0.37252
 224.84047  0.37614
 224.86183  0.37162
 224.88318  0.37553
 224.90452  0.37521
 224.92587  0.37542
 224.94722  0.37261
 224.96857  0.37520
 224.98993  0.37612
 225.01127  0.37865
 225.03262  0.37833
 225.05397  0.37720
 225.07532  0.37725
 225.09666  0.37567
 225.11802  0.37332
 225.13937  0.37087
 225.16071  0.37650
 225.18206  0.37452
 225.20341  0.37379
 225.22474  0.37565
 225.24610  0.37312
 225.26744  0.37450
 225.28879  0.37448
 225.31015  0.37298
 225.33148  0.37487
 225.35284  0.37597
 225.37417  0.37749
 225.39552  0.37617
 225.41687  0.37857
 225.43821  0.37408
 225.45956  0.37295
 225.48090  0.37368
 225.50224  0.37042
 225.52359  0.37132
 225.54493  0.37036
 225.56627  0.36966
 225.58762  0.36742
 225.60896  0.36794
 225.63031  0.36861
 225.65165  0.36589
 225.67299  0.36913
 225.69434  0.36741
 225.71568  0.37107
 225.73702  0.36958
 225.75836  0.37224
 225.77970  0.36687
 225.80105  0.36574
 225.82239  0.36747
 225.84373  0.36762
 225.86508  0.36858
 225.88641  0.36729
 225.90775  0.36651
 225.92908  0.36560
 225.95044  0.36869
 225.97178  0.36300
 225.99311  0.36517
 226.01445  0.36626
 226.03579  0.36630
 226.05713  0.36947
 226.07847  0.36925
 226.09980  0.36903
 226.12114  0.36778
 226.14249  0.36514
 226.16383  0.36464
 226.18516  0.36705
 226.20651  0.37154
 226.22785  0.37131
 226.24918  0.37170
 226.27052  0.37375
 226.29185  0.37220
 226.31318  0.37075
 226.33451  0.36924
 226.35585  0.37246
 226.37719  0.37306
 226.39853  0.37352
 226.41987  0.37225
 226.44120  0.37530
 226.46254  0.36953
 226.48388  0.36944
 226.50520  0.37141
 226.52654  0.37107
 226.54787  0.37284
 226.56922  0.37113
 226.59055  0.37222
 226.61187  0.37200
 226.63322  0.37311
 226.65455  0.37076
 226.67589  0.36957
 226.69721  0.36883
 226.71855  0.37112
 226.73989  0.37281
 226.76121  0.36789
 226.78255  0.36816
 226.80388  0.36803
 226.82521  0.36790
 226.84654  0.36452
 226.86786  0.36512
 226.88921  0.36410
 226.91054  0.36488
 226.93186  0.36434
 226.95320  0.36431
 226.97452  0.36590
 226.99586  0.36124
 227.01718  0.36219
 227.03852  0.36473
 227.05984  0.36380
 227.08118  0.36337
 227.10250  0.36512
 227.12384  0.36307
 227.14517  0.36830
 227.16650  0.36554
 227.18782  0.36529
 227.20914  0.36484
 227.23048  0.36446
 227.25181  0.36417
 227.27313  0.36432
 227.29447  0.36310
 227.31578  0.36064
 227.33711  0.36108
 227.35844  0.35838
 227.37977  0.36299
 227.40110  0.35834
 227.42241  0.35787
 227.44375  0.36132
 227.46507  0.36203
 227.48640  0.36242
 227.50772  0.36494
 227.52905  0.36350
 227.55038  0.36619
 227.57170  0.36566
 227.59302  0.36434
 227.61434  0.36370
 227.63567  0.36265
 227.65699  0.35879
 227.67831  0.35843
 227.69965  0.35955
 227.72097  0.35936
 227.74230  0.35966
 227.76362  0.35742
 227.78494  0.35914
 227.80626  0.36002
 227.82758  0.35917
 227.84891  0.36209
 227.87022  0.36111
 227.89155  0.36076
 227.91288  0.35802
 227.93418  0.35711
 227.95551  0.35486
 227.97682  0.35696
 227.99815  0.35595
 228.01947  0.35644
 228.04079  0.35627
 228.06212  0.35282
 228.08343  0.35348
 228.10475  0.34938
 228.12606  0.34641
 228.14739  0.34177
