# wl center%tx left%tx right%tx top%tx bottom%tx
 273.79256  0.00782  0.00734  0.00805  0.00782  0.00758
 273.81367  0.00728  0.01010  0.01198  0.00869  0.00987
 273.83474  0.01054  0.00796  0.00866  0.00820  0.00749
 273.85585  0.01148  0.00586  0.00914  0.00960  0.00984
 273.87691  0.00871  0.00495  0.00542  0.00589  0.00848
 273.89799  0.00986  0.00704  0.00892  0.00681  0.00704
 273.91909  0.00959  0.00936  0.00866  0.00912  0.00983
 273.94017  0.00653  0.00443  0.00793  0.00630  0.00910
 273.96127  0.00814  0.00744  0.00721  0.00558  0.00698
 273.98234  0.00628  0.00419  0.00744  0.00465  0.00698
 274.00341  0.00863  0.00653  0.00583  0.00560  0.00699
 274.02452  0.00538  0.00491  0.00632  0.00632  0.00421
 274.04559  0.00819  0.00702  0.00796  0.00843  0.01170
 274.06670  0.00934  0.00653  0.00700  0.00747  0.00607
 274.08776  0.01051  0.00935  0.00841  0.00771  0.00748
 274.10884  0.00866  0.00562  0.00796  0.00187  0.00328
 274.12994  0.01150  0.00774  0.01009  0.00939  0.01080
 274.15101  0.01054  0.00820  0.01125  0.01312  0.00867
 274.17208  0.01170  0.00772  0.01170  0.00959  0.00866
 274.19318  0.01172  0.00938  0.01196  0.01266  0.01149
 274.21426  0.00864  0.00770  0.00537  0.00724  0.00630
 274.23533  0.00974  0.00974  0.01229  0.01229  0.01043
 274.25644  0.01041  0.00810  0.00949  0.00856  0.00903
 274.27750  0.01387  0.01549  0.01295  0.01087  0.01341
 274.29858  0.01284  0.00963  0.01215  0.01375  0.01352
 274.31968  0.01347  0.00913  0.01004  0.00868  0.01004
 274.34076  0.01093  0.00660  0.00911  0.01002  0.01161
 274.36182  0.00776  0.00867  0.00822  0.00639  0.00936
 274.38290  0.01294  0.01090  0.01158  0.00976  0.00931
 274.40400  0.00771  0.00771  0.01044  0.00794  0.00885
 274.42508  0.01114  0.00887  0.01069  0.00932  0.01091
 274.44615  0.01189  0.00846  0.00823  0.00937  0.00914
 274.46722  0.00961  0.00915  0.00961  0.00961  0.00892
 274.48832  0.01070  0.00911  0.01275  0.01275  0.01207
 274.50939  0.01095  0.01391  0.01391  0.01232  0.01209
 274.53047  0.01537  0.00894  0.00894  0.00871  0.01238
 274.55153  0.01341  0.01295  0.01704  0.01363  0.01591
 274.57264  0.00999  0.01045  0.01181  0.01090  0.01658
 274.59371  0.01410  0.01091  0.01205  0.01228  0.01319
 274.61479  0.01390  0.01026  0.01208  0.01162  0.01185
 274.63586  0.01304  0.01212  0.01372  0.01258  0.01349
 274.65693  0.01144  0.01281  0.01281  0.01395  0.01464
 274.67800  0.01168  0.00664  0.00824  0.00779  0.01076
 274.69911  0.01440  0.00914  0.01120  0.01303  0.01211
 274.72018  0.01324  0.01096  0.01279  0.01324  0.01302
 274.74125  0.01530  0.01188  0.01233  0.01119  0.01302
 274.76232  0.01353  0.01491  0.01606  0.01376  0.01239
 274.78340  0.01449  0.01104  0.01127  0.01081  0.01495
 274.80447  0.01262  0.01445  0.01445  0.01674  0.01468
 274.82554  0.01904  0.01632  0.01587  0.01519  0.01791
 274.84664  0.01561  0.01312  0.01403  0.01425  0.01833
 274.86772  0.01516  0.01471  0.01629  0.01607  0.01833
 274.88879  0.01650  0.01695  0.01650  0.01424  0.01695
 274.90986  0.01919  0.01287  0.01400  0.01784  0.01581
 274.93093  0.01380  0.01606  0.01584  0.01448  0.01403
 274.95200  0.01766  0.01517  0.01675  0.01811  0.01517
 274.97308  0.01692  0.01444  0.01422  0.01264  0.01580
 274.99415  0.01773  0.01369  0.01549  0.01639  0.01639
 275.01522  0.01870  0.01469  0.01670  0.01670  0.01781
 275.03629  0.01672  0.01538  0.01650  0.01360  0.01605
 275.05737  0.01940  0.01539  0.01584  0.01940  0.01896
 275.07844  0.01908  0.01841  0.01819  0.01664  0.01952
 275.09951  0.02051  0.01654  0.01984  0.01918  0.02095
 275.12058  0.02069  0.01606  0.01827  0.01893  0.02333
 275.14166  0.02022  0.01671  0.01759  0.01890  0.01605
 275.16273  0.02261  0.01932  0.02063  0.02085  0.02173
 275.18381  0.02066  0.01758  0.02395  0.01714  0.01890
 275.20487  0.02371  0.01800  0.02086  0.01998  0.02327
 275.22595  0.02522  0.02258  0.02456  0.01754  0.02719
 275.24702  0.02556  0.02359  0.02468  0.02097  0.02643
 275.26810  0.02732  0.02011  0.02535  0.02338  0.02732
 275.28916  0.02536  0.02339  0.02405  0.02252  0.02776
 275.31023  0.03074  0.02569  0.02964  0.02635  0.02920
 275.33131  0.03295  0.02830  0.02985  0.02963  0.03250
 275.35238  0.03101  0.02858  0.02990  0.02968  0.03456
 275.37345  0.03502  0.03062  0.03502  0.02820  0.03348
 275.39452  0.03658  0.03001  0.03548  0.03066  0.03745
 275.41560  0.03678  0.03287  0.03526  0.03134  0.03613
 275.43667  0.04267  0.03304  0.04004  0.03348  0.04070
 275.45774  0.03976  0.03515  0.03866  0.03625  0.03954
 275.47878  0.04508  0.03633  0.04005  0.03961  0.04377
 275.49986  0.04726  0.04029  0.04530  0.04160  0.04400
 275.52093  0.04944  0.04160  0.04748  0.04356  0.04814
 275.54200  0.05137  0.04506  0.04767  0.04506  0.05224
 275.56307  0.05513  0.04713  0.05038  0.04756  0.05016
 275.58415  0.06137  0.05251  0.05532  0.04992  0.06202
 275.60522  0.06485  0.05469  0.05771  0.05166  0.05836
 275.62626  0.06589  0.05527  0.06199  0.05332  0.06307
 275.64733  0.07200  0.06033  0.06768  0.06162  0.06854
 275.66841  0.07450  0.06305  0.07147  0.06499  0.07406
 275.68948  0.07497  0.06370  0.07345  0.06262  0.07735
 275.71055  0.08068  0.07372  0.07981  0.07111  0.08112
 275.73162  0.09222  0.07721  0.08135  0.07547  0.08635
 275.75266  0.09435  0.08420  0.08788  0.08075  0.09176
 275.77374  0.09920  0.08457  0.09404  0.08177  0.09877
 275.79481  0.10730  0.09241  0.09824  0.09219  0.10385
 275.81588  0.11358  0.09754  0.10252  0.09689  0.10859
 275.83695  0.12110  0.10222  0.11004  0.09853  0.11459
 275.85800  0.12767  0.10918  0.11810  0.10418  0.11962
 275.87907  0.13233  0.11685  0.12667  0.10726  0.13386
 275.90014  0.14233  0.12018  0.12851  0.12281  0.13970
 275.92121  0.15034  0.13346  0.14157  0.12886  0.14486
 275.94226  0.16047  0.13789  0.14797  0.13394  0.15345
 275.96333  0.16753  0.15198  0.15855  0.14519  0.16140
 275.98440  0.17918  0.15776  0.16323  0.14902  0.17175
 276.00544  0.18793  0.16351  0.17943  0.16046  0.18880
 276.02652  0.19963  0.17348  0.17958  0.16411  0.19092
 276.04759  0.20540  0.18294  0.19646  0.17727  0.20649
 276.06863  0.21460  0.18952  0.20370  0.18167  0.21111
 276.08970  0.22830  0.20361  0.21453  0.19662  0.22240
 276.11078  0.23483  0.20837  0.22061  0.20378  0.23045
 276.13182  0.25048  0.22217  0.23698  0.21890  0.24155
 276.15289  0.25868  0.23073  0.24525  0.22878  0.25305
 276.17396  0.27229  0.24705  0.25611  0.23906  0.26215
 276.19500  0.28576  0.25897  0.26610  0.25185  0.27582
 276.21608  0.29747  0.26701  0.27932  0.25945  0.28537
 276.23714  0.30772  0.27712  0.28854  0.27432  0.30276
 276.25819  0.32810  0.29233  0.30968  0.28655  0.32296
 276.27926  0.34187  0.31056  0.32611  0.29884  0.33782
 276.30034  0.36272  0.32199  0.33663  0.31309  0.35487
 276.32137  0.37643  0.34036  0.35819  0.33357  0.36943
 276.34245  0.39399  0.35257  0.36850  0.34301  0.38634
 276.36349  0.42350  0.37043  0.38748  0.35529  0.41135
 276.38457  0.45253  0.39861  0.41873  0.38000  0.43820
 276.40560  0.48249  0.41986  0.44145  0.40190  0.47330
 276.42668  0.51629  0.44369  0.47235  0.42267  0.50568
 276.44775  0.56241  0.47772  0.50412  0.45428  0.54467
 276.46879  0.60327  0.50764  0.54703  0.48742  0.58726
 276.48986  0.66290  0.55312  0.59431  0.52321  0.64534
 276.51091  0.73416  0.59874  0.64526  0.56318  0.70522
 276.53198  0.81182  0.65373  0.70410  0.61159  0.77872
 276.55302  0.91003  0.72104  0.78011  0.67622  0.88029
 276.57409  1.02602  0.79583  0.88072  0.74725  0.98845
 276.59514  1.17296  0.89490  0.98329  0.81878  1.13822
 276.61621  1.35732  1.01455  1.13728  0.91558  1.31335
 276.63725  1.57694  1.15862  1.29396  1.03975  1.53565
 276.65832  1.86446  1.34163  1.52604  1.18699  1.79307
 276.67936  2.22062  1.55859  1.77596  1.36977  2.15899
 276.70044  2.67788  1.84688  2.11275  1.59399  2.58390
 276.72147  3.23531  2.19933  2.52954  1.87057  3.13988
 276.74255  3.96223  2.64279  3.05174  2.22764  3.83906
 276.76359  4.86628  3.21541  3.73707  2.70326  4.74878
 276.78464  6.03361  3.94377  4.60430  3.29356  5.90823
 276.80570  7.44385  4.87595  5.69132  4.01587  7.33402
 276.82675  9.16006  6.05465  7.02445  4.94391  9.05280
 276.84782  11.10711  7.49186  8.65874  6.11212  10.96568
 276.86886  13.15570  9.23227  10.52497  7.54948  13.10996
 276.88993  15.21450  11.17121  12.56465  9.24068  15.14999
 276.91098  17.02619  13.31906  14.65896  11.22495  16.95036
 276.93202  18.40503  15.38476  16.53966  13.35633  18.30573
 276.95309  19.23990  17.14568  17.98215  15.32988  19.03160
 276.97413  19.58099  18.40470  18.87876  17.08344  19.27514
 276.99518  19.53885  19.17700  19.33124  18.47978  19.08593
 277.01625  19.14429  19.39670  19.33705  19.23742  18.62486
 277.03729  18.70564  19.19831  18.96166  19.52139  17.98895
 277.05836  18.03407  18.72458  18.42704  19.33768  17.29872
 277.07941  17.39680  18.13451  17.80919  18.94495  16.62037
 277.10045  16.65110  17.42841  17.09329  18.33422  15.85951
 277.12149  15.88465  16.72862  16.41678  17.69646  15.13792
 277.14256  15.01266  16.00945  15.67598  17.00908  14.33821
 277.16361  14.05881  15.27575  14.96000  16.29734  13.46449
 277.18464  12.99619  14.44019  14.11037  15.56464  12.52352
 277.20571  11.79410  13.55779  13.18889  14.74448  11.44966
 277.22676  10.54521  12.56121  12.13573  13.87060  10.32099
 277.24780  9.28155  11.46693  11.07469  12.90224  9.15684
 277.26887  8.03472  10.31465  9.90398  11.81807  7.99425
 277.28991  6.85420  9.11564  8.68219  10.64377  6.86933
 277.31096  5.78850  7.94260  7.51302  9.40534  5.83120
 277.33200  4.84842  6.80573  6.42954  8.22557  4.92079
 277.35307  4.05220  5.77057  5.44420  7.07843  4.12098
 277.37411  3.38552  4.85224  4.57547  6.00296  3.44116
 277.39516  2.82138  4.07993  3.84622  5.07437  2.87397
 277.41619  2.35071  3.38567  3.20656  4.24132  2.40313
 277.43724  1.97753  2.83036  2.68740  3.55868  2.01441
 277.45831  1.66622  2.37664  2.25791  2.97663  1.69526
 277.47936  1.40893  1.98971  1.89255  2.48684  1.43257
 277.50039  1.19020  1.67078  1.60332  2.08927  1.21528
 277.52144  1.01387  1.41621  1.34872  1.75284  1.03491
 277.54248  0.87803  1.19699  1.15162  1.48128  0.89190
 277.56352  0.75628  1.03232  0.99168  1.25673  0.76904
 277.58459  0.65021  0.88421  0.84773  1.07456  0.66301
 277.60564  0.57100  0.75467  0.73681  0.91798  0.57926
 277.62668  0.50188  0.66252  0.64428  0.79187  0.50629
 277.64772  0.43617  0.57199  0.55790  0.68600  0.44428
 277.66876  0.38669  0.50189  0.48530  0.59278  0.38997
 277.68981  0.34483  0.44035  0.42805  0.52493  0.35174
 277.71085  0.30548  0.38828  0.37675  0.45495  0.30605
 277.73192  0.27737  0.34643  0.33931  0.40606  0.27583
 277.75296  0.24190  0.30238  0.29796  0.36036  0.24171
 277.77401  0.22263  0.27099  0.26946  0.31878  0.21706
 277.79504  0.19691  0.24330  0.24196  0.28031  0.19806
 277.81608  0.18276  0.22220  0.21758  0.25221  0.18276
 277.83713  0.16246  0.19553  0.19399  0.22861  0.16246
 277.85817  0.14785  0.17855  0.17486  0.20478  0.14358
 277.87921  0.13328  0.16422  0.16228  0.18738  0.13504
 277.90025  0.12523  0.14920  0.14881  0.17123  0.12485
 277.92130  0.11184  0.13203  0.13261  0.15394  0.11203
 277.94233  0.10572  0.12334  0.12448  0.14134  0.10591
 277.96338  0.09189  0.11189  0.10868  0.12378  0.09434
 277.98442  0.08875  0.10316  0.09974  0.11472  0.08761
 278.00547  0.08508  0.09936  0.09746  0.10716  0.08052
 278.02650  0.07394  0.08459  0.08535  0.09808  0.07432
 278.04755  0.07143  0.07937  0.08296  0.08806  0.06973
 278.06859  0.06743  0.07474  0.07774  0.08691  0.06781
 278.08963  0.06024  0.06972  0.06935  0.07604  0.06043
 278.11067  0.05757  0.06569  0.06514  0.07289  0.05720
 278.13172  0.05586  0.05992  0.06084  0.06784  0.05254
 278.15276  0.05019  0.05574  0.05778  0.06167  0.05019
 278.17380  0.04570  0.05402  0.05421  0.05735  0.04514
 278.19484  0.04148  0.04664  0.05107  0.05328  0.04535
 278.21589  0.03872  0.04388  0.04351  0.04831  0.03983
 278.23692  0.04072  0.04606  0.04754  0.05030  0.03740
 278.25797  0.03575  0.03741  0.04017  0.04349  0.03557
 278.27901  0.03201  0.03900  0.03643  0.04452  0.03551
 278.30006  0.03371  0.03537  0.03776  0.04071  0.03168
 278.32106  0.03108  0.03460  0.03774  0.04089  0.03312
 278.34211  0.03223  0.03186  0.03297  0.03815  0.03167
 278.36315  0.02965  0.03280  0.03187  0.03187  0.02928
 278.38419  0.02774  0.03162  0.03403  0.03514  0.02737
 278.40523  0.02865  0.02884  0.03013  0.03272  0.02625
 278.42628  0.02520  0.02631  0.02631  0.03057  0.02557
 278.44731  0.02494  0.02346  0.02476  0.02679  0.02383
 278.46832  0.02544  0.02563  0.02842  0.02749  0.02284
 278.48937  0.02271  0.02364  0.02196  0.02718  0.02401
 278.51041  0.02299  0.02299  0.02299  0.02411  0.02262
 278.53145  0.02158  0.02195  0.02398  0.02454  0.01992
 278.55249  0.02277  0.02075  0.02369  0.02571  0.02332
 278.57354  0.02063  0.02100  0.02283  0.02301  0.02063
 278.59454  0.01884  0.02210  0.01975  0.02264  0.01938
 278.61559  0.01756  0.01901  0.01792  0.01865  0.01629
 278.63663  0.01686  0.01813  0.02013  0.02031  0.01759
 278.65767  0.01800  0.02090  0.02036  0.01872  0.01854
 278.67868  0.01799  0.01745  0.02017  0.02054  0.01836
 278.69973  0.02046  0.01900  0.01973  0.02156  0.01699
 278.72077  0.01466  0.01430  0.01650  0.01705  0.01356
 278.74181  0.01751  0.01548  0.01585  0.01843  0.01696
 278.76282  0.01626  0.01552  0.01885  0.02014  0.01460
 278.78387  0.01442  0.01442  0.01737  0.01423  0.01405
 278.80490  0.01415  0.01434  0.01564  0.01564  0.01546
 278.82595  0.01424  0.01499  0.01687  0.01574  0.01556
 278.84696  0.01530  0.01530  0.01493  0.01735  0.01549
 278.86800  0.01413  0.01302  0.01376  0.01506  0.01265
 278.88904  0.01408  0.01334  0.01445  0.01723  0.01649
 278.91006  0.01538  0.01353  0.01556  0.01464  0.01371
 278.93110  0.01016  0.01108  0.01256  0.01127  0.00886
 278.95214  0.01662  0.01422  0.01441  0.01866  0.01552
 278.97315  0.01221  0.01147  0.01036  0.01166  0.00944
 278.99420  0.01218  0.01089  0.01052  0.01236  0.01070
 279.01523  0.00976  0.01087  0.01050  0.01234  0.00829
 279.03625  0.01292  0.01110  0.01147  0.01165  0.01110
 279.05729  0.01048  0.00958  0.01067  0.01175  0.01048
 279.07833  0.00923  0.00887  0.00977  0.00905  0.01032
 279.09934  0.01176  0.01122  0.00995  0.01267  0.01339
 279.12039  0.00974  0.00902  0.00829  0.00992  0.00685
 279.14139  0.01116  0.01188  0.00972  0.00864  0.01044
 279.16244  0.00865  0.00991  0.01100  0.01190  0.01081
 279.18348  0.00899  0.01007  0.00863  0.00899  0.01061
 279.20450  0.01041  0.00718  0.00988  0.00988  0.00808
 279.22553  0.00793  0.00847  0.00991  0.00829  0.00955
 279.24655  0.00849  0.00723  0.01156  0.00921  0.00921
 279.26759  0.01106  0.00852  0.00707  0.00925  0.00907
 279.28859  0.00908  0.00745  0.00836  0.00890  0.00872
 279.30964  0.01016  0.00998  0.00835  0.00889  0.01016
 279.33068  0.00830  0.00812  0.00938  0.00920  0.00577
 279.35169  0.00749  0.00856  0.00785  0.00838  0.00803
 279.37273  0.00918  0.00812  0.00918  0.00936  0.01060
 279.39375  0.00635  0.00653  0.00829  0.00812  0.00600
 279.41478  0.00745  0.00940  0.01029  0.00993  0.01064
 279.43580  0.00675  0.00533  0.00693  0.00942  0.00711
 279.45684  0.00711  0.00604  0.00800  0.00622  0.00800
 279.47786  0.00743  0.00583  0.00530  0.00707  0.00442
 279.49889  0.00965  0.00755  0.00614  0.00877  0.00684
 279.51991  0.00750  0.00576  0.00767  0.00558  0.00645
 279.54092  0.00934  0.00917  0.01038  0.00917  0.01055
 279.56196  0.00811  0.00604  0.00811  0.00621  0.00621
 279.58297  0.00796  0.00415  0.00623  0.00865  0.00606
 279.60402  0.00485  0.00623  0.00640  0.00571  0.00433
 279.62502  0.00744  0.00692  0.00692  0.00727  0.00606
 279.64607  0.00655  0.00655  0.00673  0.00586  0.00724
 279.66708  0.00653  0.00499  0.00482  0.00516  0.00585
 279.68809  0.00686  0.00789  0.00617  0.00755  0.00617
 279.70913  0.00651  0.00685  0.00702  0.00822  0.00754
 279.73015  0.00412  0.00343  0.00309  0.00464  0.00481
 279.75118  0.00791  0.00585  0.00722  0.00688  0.00740
 279.77220  0.00566  0.00583  0.00669  0.00617  0.00566
 279.79321  0.00617  0.00771  0.00685  0.00600  0.00685
 279.81425  0.00497  0.00377  0.00274  0.00446  0.00223
 279.83526  0.00569  0.00690  0.00793  0.00517  0.00431
 279.85628  0.00605  0.00346  0.00847  0.00674  0.00743
 279.87731  0.00675  0.00709  0.00761  0.00657  0.00709
 279.89833  0.00761  0.00588  0.00588  0.00519  0.00432
 279.91934  0.00345  0.00363  0.00483  0.00535  0.00432
 279.94039  0.00600  0.00377  0.00446  0.00548  0.00480
 279.96139  0.00375  0.00324  0.00341  0.00375  0.00444
 279.98241  0.00375  0.00273  0.00290  0.00324  0.00324
 280.00345  0.00646  0.00663  0.00714  0.00799  0.00680
 280.02446  0.00692  0.00708  0.00523  0.00455  0.00557
 280.04547  0.00455  0.00488  0.00421  0.00488  0.00724
 280.06649  0.00337  0.00439  0.00472  0.00422  0.00371
 280.08752  0.00504  0.00353  0.00404  0.00572  0.00387
 280.10854  0.00752  0.00501  0.00635  0.00568  0.00618
 280.12955  0.00749  0.00583  0.00516  0.00599  0.00533
 280.15056  0.00466  0.00449  0.00566  0.00433  0.00549
 280.17160  0.00483  0.00333  0.00433  0.00550  0.00367
 280.19262  0.00665  0.00516  0.00383  0.00416  0.00250
 280.21362  0.00431  0.00381  0.00680  0.00597  0.00365
 280.23464  0.00399  0.00149  0.00332  0.00399  0.00465
 280.25568  0.00632  0.00532  0.00566  0.00649  0.00582
 280.27669  0.00413  0.00165  0.00215  0.00314  0.00363
 280.29770  0.00626  0.00758  0.00577  0.00626  0.00577
 280.31872  0.00479  0.00512  0.00198  0.00495  0.00429
 280.33972  0.00415  0.00398  0.00415  0.00415  0.00266
 280.36074  0.00250  0.00200  0.00334  0.00234  0.00334
 280.38178  0.00217  0.00133  0.00417  0.00317  0.00284
 280.40278  0.00467  0.00550  0.00550  0.00533  0.00250
 280.42380  0.00416  0.00416  0.00266  0.00449  0.00615
 280.44481  0.00482  0.00582  0.00499  0.00266  0.00482
 280.46582  0.00416  0.00399  0.00333  0.00449  0.00349
 280.48683  0.00384  0.00250  0.00467  0.00334  0.00301
 280.50785  0.00401  0.00384  0.00484  0.00417  0.00334
 280.52885  0.00033  0.00332  0.00166  0.00266  0.00183
 280.54990  0.00593  0.00296  0.00659  0.00576  0.00560
 280.57091  0.00494  0.00247  0.00444  0.00197  0.00181
 280.59192  0.00280  0.00444  0.00477  0.00378  0.00592
 280.61293  0.00427  0.00476  0.00460  0.00460  0.00542
 280.63395  0.00657  0.00674  0.00477  0.00674  0.00542
 280.65495  0.00444  0.00346  0.00543  0.00444  0.00444
 280.67597  0.00329  0.00164  0.00476  0.00230  0.00279
 280.69698  0.00590  0.00442  0.00393  0.00557  0.00459
 280.71799  0.00309  0.00179  0.00390  0.00260  0.00309
 280.73900  0.00097  0.00194  0.00259  0.00356  0.00308
 280.76002  0.00228  0.00277  0.00309  0.00277  0.00000
 280.78102  0.00178  0.00065  0.00324  0.00146  0.00211
 280.80204  0.00564  0.00274  0.00467  0.00467  0.00516
 280.82305  0.00321  0.00418  0.00498  0.00289  0.00305
 280.84406  0.00306  0.00434  0.00257  0.00483  0.00338
 280.86507  0.00434  0.00241  0.00338  0.00161  0.00370
 280.88609  0.00225  0.00241  0.00417  0.00337  0.00305
 280.90709  0.00400  0.00192  0.00432  0.00288  0.00336
 280.92811  0.00417  0.00385  0.00321  0.00353  0.00288
 280.94912  0.00367  0.00431  0.00447  0.00479  0.00510
 280.97013  0.00477  0.00541  0.00382  0.00318  0.00350
 280.99114  0.00334  0.00350  0.00350  0.00398  0.00398
 281.01216  0.00336  0.00176  0.00320  0.00433  0.00401
 281.03316  0.00499  0.00418  0.00370  0.00402  0.00515
 281.05415  0.00661  0.00387  0.00532  0.00387  0.00467
 281.07515  0.00322  0.00370  0.00402  0.00482  0.00305
 281.09617  0.00321  0.00144  0.00289  0.00321  0.00417
 281.11718  0.00540  0.00747  0.00556  0.00461  0.00620
 281.13819  0.00300  0.00221  0.00205  0.00411  0.00458
 281.15920  0.00587  0.00539  0.00492  0.00523  0.00349
 281.18022  0.00080  0.00287  0.00175  0.00111  0.00143
 281.20122  0.00443  0.00443  0.00585  0.00522  0.00648
 281.22221  0.00410  0.00252  0.00237  0.00300  0.00347
 281.24322  0.00063  0.00095  0.00174  0.00126  0.00111
 281.26423  0.00347  0.00331  0.00236  0.00347  0.00173
 281.28524  0.00297  0.00188  0.00391  0.00219  0.00438
 281.30626  0.00422  0.00313  0.00454  0.00454  0.00454
 281.32726  0.00549  0.00486  0.00549  0.00408  0.00439
 281.34825  0.00440  0.00283  0.00252  0.00189  0.00314
 281.36926  0.00486  0.00502  0.00455  0.00376  0.00298
 281.39027  0.00250  0.00266  0.00250  0.00438  0.00266
 281.41128  0.00455  0.00314  0.00251  0.00408  0.00439
 281.43227  0.00142  0.00174  0.00174  0.00047  0.00332
 281.45327  0.00110  0.00079  0.00252  0.00110  0.00110
 281.47429  0.00282  0.00157  0.00266  0.00423  0.00313
 281.49530  0.00297  0.00329  0.00469  0.00360  0.00344
 281.51628  0.00359  0.00125  0.00359  0.00343  0.00421
 281.53729  0.00358  0.00187  0.00187  0.00265  0.00203
 281.55830  0.00281  0.00203  0.00141  0.00234  0.00406
 281.57931  0.00110  0.00315  0.00236  0.00315  0.00126
 281.60030  0.00365  0.00079  0.00238  0.00048  0.00032
 281.62130  0.00381  0.00460  0.00349  0.00556  0.00286
 281.64232  0.00032  0.00286  0.00302  0.00270  0.00254
 281.66330  0.00222  0.00111  0.00016  0.00365  0.00206
 281.68431  0.00221  0.00079  0.00364  0.00269  0.00205
 281.70532  0.00237  0.00394  0.00347  0.00300  0.00095
 281.72631  0.00330  0.00063  0.00315  0.00205  0.00157
 281.74731  0.00442  0.00395  0.00458  0.00363  0.00237
 281.76833  0.00427  0.00158  0.00364  0.00158  0.00332
 281.78931  0.00142  0.00158  0.00032  0.00111  0.00190
 281.81032  0.00111  0.00206  0.00127  0.00000  0.00285
 281.83133  0.00537  0.00395  0.00221  0.00442  0.00253
 281.85231  0.00188  0.00094  0.00220  0.00267  0.00330
 281.87332  0.00233  0.00405  0.00358  0.00280  0.00171
 281.89431  0.00295  0.00124  0.00326  0.00310  0.00248
 281.91531  0.00140  0.00031  0.00156  0.00031  0.00109
 281.93633  0.00203  0.00280  0.00171  0.00312  0.00218
 281.95731  0.00248  0.00233  0.00217  0.00403  0.00264
 281.97832  0.00309  0.00247  0.00402  0.00340  0.00309
 281.99930  0.00170  0.00123  0.00493  0.00185  0.00308
 282.02032  0.00215  0.00292  0.00322  0.00215  0.00215
 282.04129  0.00337  0.00107  0.00123  0.00291  0.00291
 282.06231  0.00277  0.00307  0.00292  0.00415  0.00538
 282.08328  0.00170  0.00046  0.00062  0.00124  0.00216
 282.10430  0.00217  0.00325  0.00201  0.00155  0.00263
 282.12531  0.00186  0.00294  0.00170  0.00108  0.00170
 282.14629  0.00154  0.00308  0.00369  0.00446  0.00400
 282.16730  0.00353  0.00322  0.00246  0.00230  0.00138
 282.18829  0.00307  0.00322  0.00031  0.00445  0.00307
 282.20926  0.00137  0.00106  0.00274  0.00228  0.00152
 282.23028  0.00195  0.00135  0.00180  0.00105  0.00255
 282.25126  0.00165  0.00015  0.00135  0.00000  0.00135
 282.27227  0.00226  0.00136  0.00136  0.00106  0.00166
 282.29325  0.00196  0.00211  0.00287  0.00332  0.00363
 282.31427  0.00317  0.00166  0.00241  0.00287  0.00121
 282.33524  0.00301  0.00406  0.00361  0.00376  0.00271
 282.35626  0.00075  0.00165  0.00150  0.00090 -0.00015
 282.37723  0.00389  0.00315  0.00330  0.00389  0.00345
 282.39822  0.00387  0.00328  0.00343  0.00343  0.00328
 282.41923  0.00446  0.00297  0.00253  0.00327  0.00238
 282.44021  0.00224  0.00283  0.00075  0.00239  0.00298
 282.46122  0.00254  0.00045  0.00135  0.00150  0.00105
 282.48221  0.00240  0.00315  0.00330  0.00165  0.00345
 282.50318  0.00120  0.00105  0.00329  0.00179  0.00224
 282.52420  0.00089  0.00268  0.00015  0.00149  0.00328
 282.54517  0.00311  0.00430  0.00593  0.00356  0.00519
 282.56619  0.00252  0.00267  0.00444  0.00237  0.00237
 282.58717  0.00477  0.00194  0.00492  0.00254  0.00388
 282.60815  0.00224  0.00284  0.00389  0.00389  0.00359
 282.62916  0.00253  0.00074  0.00000  0.00179  0.00060
 282.65015  0.00505  0.00446  0.00550  0.00356  0.00460
 282.67112  0.00178  0.00104  0.00193  0.00119  0.00223
 282.69211  0.00372  0.00193  0.00312  0.00327  0.00297
 282.71311  0.00343  0.00358  0.00358  0.00343  0.00492
 282.73410  0.00238  0.00194  0.00358  0.00283  0.00164
 282.75508  0.00478  0.00388  0.00657  0.00478  0.00552
 282.77609  0.00254  0.00090  0.00284  0.00269  0.00299
 282.79707  0.00135  0.00030  0.00105  0.00165  0.00075
 282.81806  0.00314  0.00404  0.00254  0.00135  0.00314
 282.83903  0.00313  0.00164  0.00268  0.00149  0.00134
 282.86005  0.00148  0.00045  0.00163  0.00045  0.00252
 282.88102  0.00221  0.00088  0.00236  0.00059  0.00206
 282.90201  0.00191  0.00117  0.00073  0.00117 -0.00044
 282.92299  0.00396  0.00323  0.00352  0.00235  0.00250
 282.94397  0.00264  0.00161  0.00132  0.00323  0.00235
 282.96498  0.00132  0.00088  0.00293  0.00015  0.00191
 282.98597  0.00309  0.00176  0.00412  0.00353  0.00382
 283.00694  0.00059 -0.00059  0.00088  0.00162 -0.00133
 283.02793  0.00059  0.00133  0.00089  0.00178  0.00104
 283.04890  0.00222  0.00326  0.00370  0.00326  0.00296
 283.06992 -0.00119  0.00015  0.00089  0.00015 -0.00074
 283.09090  0.00417  0.00253  0.00298  0.00328  0.00298
 283.11188  0.00341  0.00207  0.00207  0.00089  0.00207
 283.13286  0.00295  0.00088  0.00177  0.00118  0.00250
 283.15384  0.00338  0.00383  0.00544  0.00191  0.00353
 283.17482  0.00221  0.00147  0.00221  0.00162  0.00133
 283.19581  0.00059  0.00162  0.00251  0.00074  0.00103
 283.21678  0.00281  0.00163  0.00177 -0.00030  0.00192
 283.23780  0.00044  0.00103 -0.00074 -0.00030  0.00103
