# wl 	 %tx
 212.64044  20.32300
 212.66189  20.34704
 212.68333  20.38642
 212.70476  20.41057
 212.72621  20.38198
 212.74765  20.43861
 212.76909  20.48997
 212.79052  20.45203
 212.81197  20.46425
 212.83341  20.49717
 212.85484  20.46369
 212.87628  20.50739
 212.89773  20.52677
 212.91915  20.52882
 212.94060  20.59788
 212.96204  20.55695
 212.98348  20.62564
 213.00492  20.60828
 213.02635  20.60631
 213.04780  20.65788
 213.06923  20.62773
 213.09067  20.67308
 213.11211  20.71261
 213.13354  20.68006
 213.15498  20.71025
 213.17641  20.77144
 213.19785  20.78651
 213.21928  20.76116
 213.24072  20.78553
 213.26216  20.78901
 213.28360  20.79152
 213.30503  20.77922
 213.32646  20.85009
 213.34790  20.86284
 213.36933  20.85591
 213.39077  20.85811
 213.41220  20.92195
 213.43363  20.81450
 213.45508  20.85397
 213.47650  20.90025
 213.49793  20.93536
 213.51937  20.90895
 213.54081  20.92636
 213.56224  20.96269
 213.58368  20.96320
 213.60511  20.98806
 213.62653  20.98856
 213.64798  20.92612
 213.66941  21.05163
 213.69084  20.98323
 213.71226  20.98211
 213.73370  21.03295
 213.75513  21.03065
 213.77657  21.04425
 213.79799  21.04930
 213.81942  21.07302
 213.84086  21.06835
 213.86228  21.08755
 213.88371  21.07111
 213.90515  21.10954
 213.92659  21.10722
 213.94801  21.17328
 213.96944  21.13791
 213.99087  21.17216
 214.01230  21.15439
 214.03372  21.14349
 214.05516  21.16779
 214.07658  21.22597
 214.09801  21.19468
 214.11945  21.23292
 214.14087  21.23298
 214.16230  21.25058
 214.18373  21.21084
 214.20516  21.29345
 214.22658  21.22973
 214.24802  21.23229
 214.26944  21.25557
 214.29086  21.26889
 214.31228  21.24352
 214.33371  21.30667
 214.35514  21.28944
 214.37657  21.29696
 214.39800  21.31041
 214.41943  21.31297
 214.44085  21.28220
 214.46227  21.28972
 214.48370  21.31975
 214.50513  21.31159
 214.52654  21.31407
 214.54797  21.36034
 214.56940  21.30730
 214.59082  21.32723
 214.61224  21.38030
 214.63368  21.37464
 214.65510  21.36160
 214.67652  21.31867
 214.69794  21.40748
 214.71937  21.33325
 214.74078  21.40551
 214.76222  21.37331
 214.78364  21.39371
 214.80506  21.39801
 214.82648  21.39407
 214.84790  21.33751
 214.86932  21.38899
 214.89075  21.40264
 214.91217  21.39192
 214.93360  21.39979
 214.95501  21.37736
 214.97644  21.42689
 214.99786  21.42670
